"Class","Manufacturer","carline name","displ","cyl","trans","drv","bidx","cty","hwy","cmb","ucty","uhwy","ucmb","fl","G","T","S","2pv","2lv","4pv","4lv","hpv","hlv","fcost","eng dscr","trans dscr","vpc","cls"
"COMPACT CARS","HYUNDAI","ACCENT/BRIO"," 1.5",4,"Manual(M5)","F",1,28,36,31,31.4,45.9,36.6034,"R","","","","","",89,12,88,17,872,"I4","",3,"04"
"COMPACT CARS","HYUNDAI","ACCENT/BRIO"," 1.6",4,"Auto(L4)","F",2,26,35,30,29.3,44.7,34.6759,"R","","","","","",89,12,88,17,899,"I4","CLKUP ",4,"04"
"COMPACT CARS","HYUNDAI","ACCENT/BRIO"," 1.6",4,"Manual(M5)","F",2,29,33,31,32.2,42.8,36.2388,"R","","","","","",89,12,88,17,872,"I4","",4,"04"
"COMPACT CARS","INFINITI","G35"," 3.5",6,"Manual(M6)","R",26,19,26,22,21.6,33.6,25.7362,"P","","","",87,8,98,15,"","",1331," ","",4,"04"
"COMPACT CARS","INFINITI","G35"," 3.5",6,"Auto(S5)","R",25,18,25,21,20.3661,32.6551,24.5182,"R","","","",87,8,98,15,"","",1285," ","CLKUP ",4,"04"
"COMPACT CARS","INFINITI","G35"," 3.5",6,"Auto(S5)","4",25,17,24,20,19.3,30.3,23.0686,"R","","","",87,8,98,15,"","",1350," ","CLKUP ",4,"04"
"COMPACT CARS","INFINITI","G35"," 3.5",6,"Auto(S5)","R",28,18,25,21,20.3661,32.6551,24.5182,"P","","","",87,8,98,15,"","",1392,"COUPE","CLKUP ",4,"04"
"COMPACT CARS","JAGUAR","JAGUAR X-TYPE"," 2.5",6,"Auto(L5)","4",404,18,26,21,20.1489,32.8851,24.4017,"P","","","","","",90,16,"","",1392," ","EMS 2MODE CLKUP",4,"04"
"COMPACT CARS","JAGUAR","JAGUAR X-TYPE"," 2.5",6,"Manual(M5)","4",403,19,28,22,21.6,35.3,26.1706,"P","","","","","",90,16,"","",1331," ","EMS ",4,"04"
"COMPACT CARS","JAGUAR","JAGUAR X-TYPE"," 3.0",6,"Auto(L5)","4",402,18,25,20,19.4499,32.3,23.6913,"P","","","","","",90,16,"","",1462," ","EMS 2MODE CLKUP",4,"04"
"COMPACT CARS","JAGUAR","JAGUAR X-TYPE"," 3.0",6,"Manual(M5)","4",401,18,28,22,20.3,35.3,25.0995,"P","","","","","",90,16,"","",1331," ","EMS ",4,"04"
"COMPACT CARS","KIA","KIA RIO"," 1.6",4,"Auto(L4)","F",2,24,31,27,26.3398,40.296,31.2028,"R","","","","","",88,9,88,25,999," ","CLKUP ",4,"04"
"COMPACT CARS","KIA","KIA RIO"," 1.6",4,"Manual(M5)","F",2,25,31,28,28.0199,40.2,32.4434,"R","","","","","",88,9,88,25,964," ","",4,"04"
"COMPACT CARS","LEXUS","IS 300"," 3.0",6,"Manual(M5)","R",17,18,25,20,19.816,31.7575,23.852,"P","","","","","",89,10,89,17,1462," ","",4,"04"
"COMPACT CARS","LEXUS","IS 300"," 3.0",6,"Auto(S5)","R",17,18,24,20,19.9275,31.3085,23.8248,"P","","","","","",89,10,89,17,1462," ","2MODE CLKUP ",4,"04"
"COMPACT CARS","MAZDA","MAZDA 3"," 2.0",4,"Manual(M5)","F",2,28,35,30,30.6472,44.5071,35.6419,"R","","","","","",94,11,95,17,899," ","",4,"04"
"COMPACT CARS","MAZDA","MAZDA 3"," 2.0",4,"Auto(S4)","F",2,26,34,29,28.6555,43.3385,33.8101,"R","","","","","",94,11,95,17,932," ","DC/FW",4,"04"
"COMPACT CARS","MAZDA","MAZDA 3"," 2.3",4,"Manual(M5)","F",3,25,32,28,28.19,41.0324,32.8112,"R","","","","","",94,11,95,17,964," ","",4,"04"
"COMPACT CARS","MAZDA","MAZDA 3"," 2.3",4,"Auto(S4)","F",3,24,29,26,26.5407,36.835,30.3587,"R","","","","","",94,11,95,17,1040," ","DC/FW",4,"04"
"COMPACT CARS","MERCEDES-BENZ","C230 KOMPRESSOR"," 1.8",4,"Auto(L5)","R",2,24,32,27,26.4,41.4,31.5429,"P","","","S","","",89,12,"","",1082," ","EMS 2MODE CLKUP",4,"04"
"COMPACT CARS","MERCEDES-BENZ","C230 KOMPRESSOR"," 1.8",4,"Manual(M6)","R",2,23,32,26,25.4,40.5,30.5207,"P","","","S","","",89,12,"","",1126," ","EMS ",4,"04"
"COMPACT CARS","MERCEDES-BENZ","C230 KOMPRESSOR SPORTS COUPE"," 1.8",4,"Auto(L5)","R",22,23,32,26,26,40.4,30.967,"P","","","S","","","","",85,16,1126," ","EMS 2MODE CLKUP",4,"04"
"COMPACT CARS","MERCEDES-BENZ","C230 KOMPRESSOR SPORTS COUPE"," 1.8",4,"Manual(M6)","R",22,23,31,26,26,39.7,30.7798,"P","","","S","","","","",85,16,1126," ","EMS ",4,"04"
"COMPACT CARS","MERCEDES-BENZ","C240 4MATIC"," 2.6",6,"Auto(L5)","4",4,19,25,21,21.2,31.8,24.9412,"P","","","","","",89,12,"","",1392," ","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C240 FFV"," 2.6",6,"Auto(L5)","R",13,14,19,16,16,23.8,18.7679,"E","","","","","",89,12,"","",1547,"E85 310","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C240 FFV"," 2.6",6,"Auto(L5)","R",3,20,25,22,21.8,32,25.4506,"P","","","","","",89,12,"","",1331,"GAS 420","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C320"," 3.2",6,"Manual(M6)","R",9,19,26,21,20.6,33.4,24.8929,"P","","","","","",89,12,"","",1392," ","EMS ",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C320 4MATIC"," 3.2",6,"Auto(L5)","4",6,19,26,22,21.4,32.8,25.3675,"P","","","","","",89,12,"","",1331," ","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C320 FFV"," 3.2",6,"Auto(L5)","R",19,14,19,16,15.9,24.3,18.8289,"E","","","","","",89,12,"","",1547,"E85 310","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C320 FFV"," 3.2",6,"Auto(L5)","R",18,20,26,22,22.2,33.7,26.2275,"P","","","","","",89,12,"","",1331,"GAS 430","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C320 SPORTS COUPE"," 3.2",6,"Manual(M6)","R",12,17,24,20,19.3,30.8,23.1977,"P","","","","","","","",85,16,1462," ","EMS ",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C320 SPORTS COUPE FFV"," 3.2",6,"Auto(L5)","R",17,14,18,15,15.3,23.3,18.0959,"E","","","","","","","",85,16,1651,"E85 300","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C320 SPORTS COUPE FFV"," 3.2",6,"Auto(L5)","R",16,19,24,21,21,30.6,24.4521,"P","","","","","","","",85,16,1392,"GAS 400","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","C55 AMG"," 5.4",8,"Auto(S5)","R",23,16,22,18,17.5989,27.8,21.0797,"P","G","","","","",89,12,"","",1626," ","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","CL500"," 5.0",8,"Auto(L7)","R",49,16,24,19,17.8,30.5,21.9044,"P","G","","",88,12,"","","","",1539," ","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","CL55 AMG"," 5.4",8,"Auto(S5)","R",48,14,22,17,15.8943,27.9499,19.7224,"P","G","","S",88,12,"","","","",1720," ","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","CL600"," 5.5",12,"Auto(L5)","R",27,13,19,15,14.2,23.9,17.3729,"P","G","T","",88,12,"","","","",1951," ","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MERCEDES-BENZ","CL65 AMG"," 6.0",12,"Auto(S5)","R",52,12,19,15,13.5816,24.8996,17.074,"P","G","T","",88,12,"","","","",1951," ","EMS 2MODE CLKUP",3,"04"
"COMPACT CARS","MITSUBISHI","LANCER"," 2.0",4,"Auto(L4)","F",16,25,31,27,27.7802,39.5386,32.0723,"R","","","","","",94,11,"","",999,"SOHC","CMODE CLKUP ",4,"04"
"COMPACT CARS","MITSUBISHI","LANCER"," 2.0",4,"Manual(M5)","F",16,27,34,30,30.3436,43.6448,35.1664,"R","","","","","",94,11,"","",899,"SOHC","",4,"04"
"COMPACT CARS","MITSUBISHI","LANCER"," 2.4",4,"Auto(L4)","F",18,22,28,25,24.9,35.9774,28.9049,"R","","","","","",94,11,"","",1080,"SOHC","CMODE CLKUP ",4,"04"
"COMPACT CARS","MITSUBISHI","LANCER"," 2.4",4,"Manual(M5)","F",18,23,29,26,25.7369,37.3379,29.9202,"R","","","","","",94,11,"","",1040,"SOHC","",4,"04"
"COMPACT CARS","MITSUBISHI","LANCER EVOLUTION"," 2.0",4,"Manual(M5)","4",17,19,26,21,20.9,32.9,25.004,"P","","T","","","",95,10,"","",1392,"DOHC TURBO","",4,"04"
"COMPACT CARS","MITSUBISHI","LANCER EVOLUTION"," 2.0",4,"Manual(M6)","4",17,19,26,21,20.8,32.7,24.8733,"P","","T","","","",95,10,"","",1392,"DOHC TURBO","",4,"04"
"COMPACT CARS","NISSAN","SENTRA"," 1.8",4,"Auto(L4)","F",1,28,34,30,31.0202,43.8573,35.7258,"R","","","","","",88,12,"","",899," ","CLKUP ",4,"04"
"COMPACT CARS","NISSAN","SENTRA"," 1.8",4,"Manual(M5)","F",1,28,35,31,30.9,45.2,36.0294,"R","","","","","",88,12,"","",872," ","",4,"04"
"COMPACT CARS","NISSAN","SENTRA"," 2.5",4,"Auto(L4)","F",11,23,28,25,25.9181,35.727,29.5716,"R","","","","","",88,12,"","",1080," ","CLKUP ",4,"04"
"COMPACT CARS","NISSAN","SENTRA"," 2.5",4,"Manual(M6)","F",11,23,29,26,25.7,37.4,29.9107,"R","","","","","",88,12,"","",1040," ","",4,"04"
"COMPACT CARS","PONTIAC","G6"," 3.5",6,"Auto(L4)","F",128,22,32,26,24.9,41.3,30.3175,"R","","","","","",96,14,"","",1040," ","CLKUP ",2,"04"
"COMPACT CARS","PONTIAC","G6"," 3.5",6,"Auto(S4)","F",136,21,29,24,23.3,36.6,27.855,"R","","","","","",96,14,"","",1126," ","CLKUP ",2,"04"
"COMPACT CARS","PONTIAC","GRAND AM"," 2.2",4,"Auto(L4)","F",121,25,34,28,27.6149,43.6063,33.0727,"R","","","","","",90,15,"","",964," ","CLKUP ",4,"04"
"COMPACT CARS","PONTIAC","GRAND AM"," 3.4",6,"Auto(L4)","F",106,20,29,23,23.6,40.5,29.0561,"R","","","","","",90,15,"","",1174," ","CLKUP ",2,"04"
"COMPACT CARS","PONTIAC","GTO"," 6.0",8,"Manual(M6)","R",149,17,25,19,18.3466,32,22.7062,"P","","","",91,13,"","","","",1539," ","",2,"04"
"COMPACT CARS","PONTIAC","SUNFIRE"," 2.2",4,"Auto(L4)","F",121,24,34,28,27.6149,43.6063,33.0727,"R","","","",87,12,92,13,"","",964," ","CLKUP ",4,"04"
"COMPACT CARS","PONTIAC","SUNFIRE"," 2.2",4,"Manual(M5)","F",122,26,36,30,29.1741,45.766,34.8615,"R","","","",87,12,92,13,"","",899," ","SIL ",4,"04"
"COMPACT CARS","PONTIAC","WAVE"," 1.6",4,"Auto(A4)","F",5,26,34,29,28.8,43.3,33.91,"R","","","","","",91,12,"","",932," ","EMS ","","04"
"COMPACT CARS","PONTIAC","WAVE"," 1.6",4,"Manual(M5)","F",5,27,35,30,29.6,45.5,35.1232,"R","","","","","",91,12,"","",899," ","EMS ","","04"
"COMPACT CARS","PONTIAC","WAVE 5"," 1.6",4,"Auto(A4)","F",2,26,34,29,28.8,43.3,33.91,"R","","","","","",91,12,"","",932," ","EMS ","","04"
"COMPACT CARS","PONTIAC","WAVE 5"," 1.6",4,"Manual(M5)","F",2,27,35,30,29.6,45.5,35.1232,"R","","","","","",91,12,"","",899," ","EMS ","","04"
"COMPACT CARS","SAAB","SAAB 9-3 SPORT SEDAN"," 2.0",4,"Manual(M5)","F",142,22,32,25,24.3,40.4,29.61,"P","","T","","","",90,15,"","",1170," ","",4,"04"
"COMPACT CARS","SAAB","SAAB 9-3 SPORT SEDAN"," 2.0",4,"Manual(M5)","F",144,22,30,25,24.2,38.5,29.0566,"R","","T","","","",90,15,"","",1080," ","",4,"04"
"COMPACT CARS","SAAB","SAAB 9-3 SPORT SEDAN"," 2.0",4,"Auto(S5)","F",141,21,28,24,23.8,36.4,28.1913,"P","","T","","","",90,15,"","",1220," ","CLKUP ",4,"04"
"COMPACT CARS","SAAB","SAAB 9-3 SPORT SEDAN"," 2.0",4,"Auto(S5)","F",143,21,31,25,23.8,39.9,29.0804,"R","","T","","","",90,15,"","",1080,"LK9","2MODE CLKUP ",4,"04"
"COMPACT CARS","SATURN","ION"," 2.0",4,"Manual(M5)","F",120,23,29,25,25.6,37.2,29.7786,"P","","","S",87,14,91,15,"","",1170," ","",4,"04"
"COMPACT CARS","SATURN","ION"," 2.2",4,"Auto(L4)","F",121,24,32,27,27.6149,43.6063,33.0727,"R","","","",87,14,91,15,"","",999," ","CLKUP ",4,"04"
"COMPACT CARS","SATURN","ION"," 2.2",4,"Manual(M5)","F",122,26,35,30,29.1741,45.766,34.8615,"R","","","",87,14,91,15,"","",899," ","SIL ",4,"04"
"COMPACT CARS","SUBARU","LEGACY AWD"," 2.5",4,"Manual(M5)","4",25,19,25,21,21.0991,32.3197,25.0057,"P","","T","","","",93,11,"","",1392," ","",4,"04"
"COMPACT CARS","SUBARU","LEGACY AWD"," 2.5",4,"Manual(M5)","4",20,23,30,25,25.0241,38.1096,29.5973,"R","","","","","",93,11,"","",1080," ","",4,"04"
"COMPACT CARS","SUBARU","LEGACY AWD"," 2.5",4,"Auto(S4)","4",20,22,30,25,24.9993,38.1044,29.5768,"R","","","","","",93,11,"","",1080," ","2MODE CLKUP ",4,"04"
"COMPACT CARS","SUBARU","LEGACY AWD"," 2.5",4,"Auto(S5)","4",25,19,25,21,21.2491,32.1107,25.0642,"P","","T","","","",93,11,"","",1392," ","2MODE CLKUP ",4,"04"
"COMPACT CARS","SUZUKI","AERIO"," 2.3",4,"Auto(L4)","F",42,25,31,27,27.8973,39.5,32.1465,"R","","","","","",90,15,91,13,999," ","CLKUP ",4,"04"
"COMPACT CARS","SUZUKI","AERIO"," 2.3",4,"Manual(M5)","F",41,25,31,27,27.8,39.6581,32.1222,"R","","","","","",90,15,91,13,999," ","",4,"04"
"COMPACT CARS","SUZUKI","AERIO AWD"," 2.3",4,"Auto(L4)","4",45,24,29,26,26.3996,36.6494,30.2004,"R","","","","","",90,12,91,10,1040," ","CLKUP ",4,"04"
"COMPACT CARS","SUZUKI","FORENZA"," 2.0",4,"Auto(A4)","F",3,22,30,25,24.5996,38.4958,29.3706,"R","","","","","",95,12,"","",1080," ","EMS ",4,"04"
"COMPACT CARS","SUZUKI","FORENZA"," 2.0",4,"Manual(M5)","F",3,22,30,25,24.7,38.1,29.3442,"R","","","","","",95,12,"","",1080," ","EMS ",4,"04"
"COMPACT CARS","SUZUKI","RENO"," 2.0",4,"Auto(A4)","F",3,22,30,25,24.5996,38.4958,29.3706,"R","","","","","",95,9,95,9,1080," ","EMS ",4,"04"
"COMPACT CARS","SUZUKI","RENO"," 2.0",4,"Manual(M5)","F",3,22,30,25,24.7,38.1,29.3442,"R","","","","","",95,9,95,9,1080," ","EMS ",4,"04"
"COMPACT CARS","SUZUKI","SWIFT"," 1.6",4,"Auto(A4)","F",5,26,34,29,28.8,43.3,33.91,"R","","","","","",91,12,"","",932," ","EMS ","","04"
"COMPACT CARS","SUZUKI","SWIFT"," 1.6",4,"Manual(M5)","F",5,27,35,30,29.6,45.5,35.1232,"R","","","","","",91,12,"","",899," ","EMS ","","04"
"COMPACT CARS","SUZUKI","SWIFT +"," 1.6",4,"Auto(A4)","F",2,26,34,29,28.8,43.3,33.91,"R","","","","","",91,12,"","",932," ","EMS ","","04"
"COMPACT CARS","SUZUKI","SWIFT +"," 1.6",4,"Manual(M5)","F",2,27,35,30,29.6,45.5,35.1232,"R","","","","","",91,12,"","",899," ","EMS ","","04"
"COMPACT CARS","TOYOTA","CAMRY SOLARA"," 2.4",4,"Auto(L4)","F",11,23,32,26,25.9,40.6,30.9413,"R","","","",92,14,"","","","",1040," ","CLKUP ",4,"04"
"COMPACT CARS","TOYOTA","CAMRY SOLARA"," 2.4",4,"Manual(M5)","F",11,24,33,27,26.6,42.5,31.9847,"R","","","",92,14,"","","","",999," ","",4,"04"
"COMPACT CARS","TOYOTA","CAMRY SOLARA"," 3.3",6,"Auto(S5)","F",13,21,29,24,22.8,37.8,27.7565,"R","","","",92,14,"","","","",1126," ","CLKUP ",4,"04"
"COMPACT CARS","TOYOTA","CAMRY SOLARA CONVERTIBLE"," 3.3",6,"Auto(S5)","F",14,20,29,23,22.4,36.8,27.1873,"R","","","",89,12,"","","","",1174," ","CLKUP ",4,"04"
"COMPACT CARS","TOYOTA","COROLLA"," 1.8",4,"Auto(L4)","F",3,30,38,33,33.5463,49.0495,39.1089,"R","","","","","",89,14,"","",818," ","CLKUP ",4,"04"
"COMPACT CARS","TOYOTA","COROLLA"," 1.8",4,"Manual(M5)","F",3,32,41,36,35.7499,52.5496,41.7571,"R","","","","","",89,14,"","",751," ","",4,"04"
"COMPACT CARS","TOYOTA","COROLLA"," 1.8",4,"Manual(M6)","F",5,26,34,29,28.5,43.1,33.6258,"P","","","","","",89,14,"","",1009,"SPORTS","",4,"04"
"COMPACT CARS","TOYOTA","ECHO"," 1.5",4,"Auto(L4)","F",1,33,39,36,36.7599,50.3796,41.8513,"R","","","",87,14,86,14,"","",751," ","CLKUP ",4,"04"
"COMPACT CARS","TOYOTA","ECHO"," 1.5",4,"Manual(M5)","F",1,35,42,38,39.1838,54.263,44.7841,"R","","","",87,14,86,14,"","",710," ","",4,"04"
"COMPACT CARS","VOLKSWAGEN","GOLF"," 1.9",4,"Manual(M5)","F",38,38,46,41,41.8019,59.3787,48.2258,"D","","T","","","","","",88,18,567," ","",2,"04"
"COMPACT CARS","VOLKSWAGEN","GOLF"," 1.9",4,"Auto(S5)","F",38,32,43,36,35.6357,55.2027,42.3985,"D","","T","","","","","",88,18,646," ","3MODE CLKUP ",2,"04"
"COMPACT CARS","VOLKSWAGEN","GOLF"," 2.0",4,"Auto(L4)","F",4,24,30,26,26.7596,38.5009,31.016,"R","","","","","","","",88,18,1040," ","CLKUP ",2,"04"
"COMPACT CARS","VOLKSWAGEN","GOLF"," 2.0",4,"Manual(M5)","F",4,24,31,27,26.6264,39.4047,31.1758,"R","","","","","","","",88,18,999," ","",2,"04"
"COMPACT CARS","VOLKSWAGEN","GTI"," 1.8",4,"Manual(M5)","F",9,24,31,27,26.8,40.1,31.5017,"P","","T","","","","","",88,18,1082," ","",5,"04"
"COMPACT CARS","VOLKSWAGEN","GTI"," 1.8",4,"Auto(S5)","F",9,22,29,25,24.2363,37.2843,28.7665,"P","","T","","","","","",88,18,1170," ","2MODE CLKUP ",5,"04"
"COMPACT CARS","VOLKSWAGEN","GTI"," 2.8",6,"Manual(M6)","F",5,22,29,24,24,37.4,28.6133,"P","","","","","","","",88,18,1220," ","",4,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 1.8",4,"Manual(M5)","F",9,24,31,27,26.5,39.994,31.2437,"P","","T","","","",87,13,"","",1082," ","",5,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 1.8",4,"Manual(M6)","F",9,21,29,24,23.4,37.3,28.1147,"P","","T","","","",87,13,"","",1220," ","",5,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 1.8",4,"Auto(S5)","F",9,22,29,25,24.2363,37.2843,28.7665,"P","","T","","","",87,13,"","",1170," ","2MODE CLKUP ",5,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 1.9",4,"Manual(M5)","F",38,38,46,41,41.8019,59.3787,48.2258,"D","","T","","","",87,13,"","",567," ","",2,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 1.9",4,"Auto(S5)","F",38,32,43,36,35.6357,55.2027,42.3985,"D","","T","","","",87,13,"","",646," ","3MODE CLKUP ",2,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 2.0",4,"Auto(L4)","F",4,24,30,26,26.7596,38.5009,31.016,"R","","","","","",87,13,"","",1040," ","CLKUP ",2,"04"
"COMPACT CARS","VOLKSWAGEN","JETTA"," 2.0",4,"Manual(M5)","F",4,24,31,27,26.6264,39.4047,31.1758,"R","","","","","",87,13,"","",999," ","",2,"04"
"COMPACT CARS","VOLKSWAGEN","PASSAT 4MOTION"," 1.8",4,"Manual(M5)","4",3,21,30,25,23.8,38.8,28.8125,"P","","T","","","",95,11,"","",1170," ","",5,"04"
"COMPACT CARS","VOLKSWAGEN","PASSAT 4MOTION"," 1.8",4,"Auto(S5)","4",3,20,29,23,22.3518,36.7895,27.1457,"P","","T","","","",95,11,"","",1272," ","3MODE CLKUP ",5,"04"
"COMPACT CARS","VOLKSWAGEN","PASSAT 4MOTION"," 2.8",6,"Auto(S5)","4",6,19,26,21,20.578,33.5211,24.9053,"P","","","","","",95,11,"","",1392," ","2MODE CLKUP ",5,"04"
"COMPACT CARS","VOLVO","S40 AWD"," 2.5",5,"Manual(M6)","4",3,19,27,22,21.6,34.4,25.9441,"P","","T","","","",92,14,"","",1331," ","",4,"04"
"COMPACT CARS","VOLVO","S40 AWD"," 2.5",5,"Auto(S5)","4",3,20,27,23,22.2,34.6,26.4686,"P","","T","","","",92,14,"","",1272," ","2MODE CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S40 FWD"," 2.4",5,"Manual(M5)","F",8,22,29,24,24,37.5,28.6396,"P","","","","","",92,14,"","",1220," ","",4,"04"
"COMPACT CARS","VOLVO","S40 FWD"," 2.4",5,"Auto(S5)","F",8,22,30,25,24.0179,37.8481,28.7446,"P","","","","","",92,14,"","",1170," ","2MODE CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S40 FWD"," 2.5",5,"Manual(M6)","F",3,22,31,25,24.1,40,29.35,"P","","T","","","",92,14,"","",1170," ","",4,"04"
"COMPACT CARS","VOLVO","S40 FWD"," 2.5",5,"Auto(S5)","F",3,21,30,24,23.6,37.9,28.4265,"P","","T","","","",92,14,"","",1220," ","2MODE CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S60 AWD"," 2.5",5,"Auto(S5)","4",3,19,26,22,21.4725,33.4684,25.6019,"P","","T","","","",94,14,"","",1331," ","2MODE CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S60 FWD"," 2.4",5,"Auto(L5)","F",8,21,29,24,23.6,37.1,28.2211,"P","","","","","",94,14,"","",1220," ","CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S60 FWD"," 2.4",5,"Manual(M5)","F",8,22,29,24,24,37.5,28.6396,"P","","","","","",94,14,"","",1220," ","",4,"04"
"COMPACT CARS","VOLVO","S60 FWD"," 2.4",5,"Manual(M6)","F",2,21,28,23,22.9,35.6,27.2792,"P","","T","","","",94,14,"","",1272," ","",4,"04"
"COMPACT CARS","VOLVO","S60 FWD"," 2.4",5,"Auto(S5)","F",2,21,29,24,22.8,37,27.5596,"P","","T","","","",94,14,"","",1220," ","2MODE CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S60 FWD"," 2.5",5,"Auto(L5)","F",3,21,30,24,23.6,37.9,28.4265,"P","","T","","","",94,14,"","",1220," ","CLKUP ",4,"04"
"COMPACT CARS","VOLVO","S60 R AWD"," 2.5",5,"Manual(M6)","4",10,18,24,21,20.2,31.3,24.0357,"P","","T","","","",94,14,"","",1392," ","",4,"04"
"COMPACT CARS","VOLVO","S60 R AWD"," 2.5",5,"Auto(S5)","4",10,18,24,20,19.766,31.162,23.6596,"P","","T","","","",94,14,"","",1462," ","2MODE CLKUP ",4,"04"
"MIDSIZE CARS","ACURA","RL"," 3.5",6,"Auto(S5)","4",80,18,26,21,20.3,33.0439,24.5629,"P","","","","","",99,13,"","",1392," ","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","ACURA","TL"," 3.2",6,"Manual(M6)","F",70,20,29,23,22.5,37,27.3175,"P","","","","","",98,12,"","",1272,"SOHC 4","",4,"05"
"MIDSIZE CARS","ACURA","TL"," 3.2",6,"Auto(S5)","F",70,20,29,23,22.2,36.7,27.0005,"P","","","","","",98,12,"","",1272,"SOHC 4","2MODE CLKUP ",4,"05"
"MIDSIZE CARS","AUDI","A6 QUATTRO"," 4.2",8,"Auto(S6)","4",11,17,23,20,19.3355,29.7723,22.957,"P","","","","","",98,16,"","",1462," ","3MODE CLKUP ",5,"05"
"MIDSIZE CARS","AUDI","A8"," 4.2",8,"Auto(S6)","4",10,18,24,20,19.4975,31.1008,23.4314,"P","","","","","",100,15,"","",1462," ","3MODE CLKUP ",5,"05"
"MIDSIZE CARS","BENTLEY","BENTLEY ARNAGE"," 6.8",8,"Auto(L4)","R",1,10,14,12,11.4,18.5499,13.7922,"P","G","T","","","",104,13,"","",2437," ","EMS 2MODE CLKUP",2,"05"
"MIDSIZE CARS","BMW","525I"," 2.5",6,"Manual(M6)","R",25,19,28,22,21,36.2,25.8924,"P","","","","","",99,14,"","",1331," ","",4,"05"
"MIDSIZE CARS","BMW","525I"," 2.5",6,"Auto(S6)","R",25,19,28,22,20.9,36.2,25.8086,"P","","","","","",99,14,"","",1331," ","3MODE CLKUP ",4,"05"
"MIDSIZE CARS","BMW","530I"," 3.0",6,"Manual(M6)","R",30,20,30,23,22.1254,38.153,27.283,"P","","","","","",99,14,"","",1272," ","",4,"05"
"MIDSIZE CARS","BMW","530I"," 3.0",6,"Auto(S6)","R",30,20,29,23,22.2354,37.2131,27.1534,"P","","","","","",99,14,"","",1272," ","4MODE ",4,"05"
"MIDSIZE CARS","BMW","530I"," 3.0",6,"Auto(S6)","R",30,19,29,23,21.4981,36.8989,26.4696,"P","","","","","",99,14,"","",1272," ","3MODE CLKUP ",4,"05"
"MIDSIZE CARS","BMW","545I"," 4.4",8,"Manual(M6)","R",44,17,25,20,18.4,32.4,22.8414,"P","","","","","",99,14,"","",1462," ","",4,"05"
"MIDSIZE CARS","BMW","545I"," 4.4",8,"Auto(S6)","R",44,18,26,21,20.1469,33.7,24.5987,"P","","","","","",99,14,"","",1392," ","3MODE CLKUP ",4,"05"
"MIDSIZE CARS","BMW","545I"," 4.4",8,"Auto(S6)","R",44,16,24,19,18.1978,31.2077,22.4,"P","","","","","",99,14,"","",1539," ","4MODE CLKUP ",4,"05"
"MIDSIZE CARS","BUICK","CENTURY"," 3.1",6,"Auto(L4)","F",104,20,30,24,22.4,38.2,27.5227,"R","","","","","",102,17,"","",1126," ","CLKUP ",2,"05"
"MIDSIZE CARS","BUICK","LACROSSE/ALLURE"," 3.6",6,"Auto(L4)","F",147,19,27,22,21,34.8,25.5614,"R","","","","","",99,16,"","",1228," ","CLKUP ",4,"05"
"MIDSIZE CARS","BUICK","LACROSSE/ALLURE"," 3.8",6,"Auto(L4)","F",102,20,29,23,22,37.8,27.0968,"R","","","","","",99,16,"","",1174," ","CLKUP ",2,"05"
"MIDSIZE CARS","CADILLAC","CTS"," 2.8",6,"Manual(M6)","R",132,17,27,21,19.3,34.5,24.0727,"R","","","","","",99,13,"","",1285," ","",4,"05"
"MIDSIZE CARS","CADILLAC","CTS"," 3.6",6,"Auto(L5)","F",109,18,27,21,19.513,35.1989,24.4076,"R","","","","","",99,13,"","",1285," ","CLKUP ",4,"05"
