"Class","Manufacturer","carline name","displ","cyl","trans","drv","bidx","cty","hwy","cmb","ucty","uhwy","ucmb","fl","G","T","S","2pv","2lv","4pv","4lv","hpv","hlv","fcost","eng dscr","trans dscr","vpc","cls"
"SMALL STATION WAGONS","VOLKSWAGEN","JETTA WAGON"," 2.0",4,"Auto(L4)","F",7,23,30,26,25.6754,38.2619,30.1365,"R","","","","","",89,34,"","",808," ","CLKUP ",2,"07"
"SMALL STATION WAGONS","VOLKSWAGEN","JETTA WAGON"," 2.0",4,"Manual(M5)","F",7,24,30,26,26.5459,38.938,30.983,"R","","","","","",89,34,"","",808," ","",2,"07"
"SMALL STATION WAGONS","VOLVO","V40"," 1.9",4,"Auto(L5)","F",4,22,29,25,24.1807,37.7741,28.8531,"P","","T","","","","","",89,33,960," ","CLKUP ",4,"07"
"MIDSIZE STATION WAGONS","AUDI","A6 AVANT QUATTRO"," 3.0",6,"Auto(S5)","4",15,18,25,21,20.3534,32.5077,24.4706,"P","","","","","",99,36,"","",1142," ","3MODE CLKUP ",5,"08"
"MIDSIZE STATION WAGONS","FORD","FOCUS STATION WAG"," 2.0",4,"Auto(L4)","F",135,25,30,27,27.4499,38.8499,31.626,"R","","","","","",96,36,"","",777,"4-VALVE","CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","FORD","FOCUS STATION WAG"," 2.0",4,"Manual(M5)","F",134,27,35,30,29.7,45.0499,35.0786,"R","","","","","",96,36,"","",699," ","",2,"08"
"MIDSIZE STATION WAGONS","FORD","FOCUS STATION WAG"," 2.0",4,"Manual(M5)","F",132,26,33,29,28.6,42.1,33.4229,"R","","","","","",96,36,"","",724,"4-VALVE","",4,"08"
"MIDSIZE STATION WAGONS","FORD","FOCUS STATION WAG"," 2.3",4,"Auto(L4)","F",147,24,30,26,26.6524,38.5002,30.9365,"R","","","","","",96,36,"","",808,"4-VALVE","CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","FORD","FOCUS STATION WAG"," 2.3",4,"Manual(M5)","F",146,25,33,28,27.8,41.8,32.7335,"R","","","","","",96,36,"","",750,"4-VALVE","",4,"08"
"MIDSIZE STATION WAGONS","FORD","TAURUS WAGON"," 3.0",6,"Auto(L4)","F",285,19,26,22,21.5995,32.8973,25.5477,"R","","","","","",104,39,"","",956," ","CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","FORD","TAURUS WAGON"," 3.0",6,"Auto(L4)","F",283,18,25,21,20.4,31.9,24.3502,"R","","","","","",104,39,"","",1000,"2-VALVE","CLKUP ",2,"08"
"MIDSIZE STATION WAGONS","FORD","TAURUS WAGON"," 3.0",6,"Auto(L4)","F",281,14,20,16,16.1,25.1,19.1976,"E","","","","","",104,39,"","",1406,"RNG=290","CLKUP ",2,"08"
"MIDSIZE STATION WAGONS","FORD","TAURUS WAGON"," 3.0",6,"Auto(L4)","F",279,19,26,22,21.2,33,25.2654,"R","","","","","",104,39,"","",956,"RNG=390","CLKUP ",2,"08"
"MIDSIZE STATION WAGONS","LINCOLN-MERCURY","SABLE WAGON"," 3.0",6,"Auto(L4)","F",306,19,26,22,21.5995,32.8973,25.5477,"R","","","","","",104,39,"","",956," ","CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","LINCOLN-MERCURY","SABLE WAGON"," 3.0",6,"Auto(L4)","F",304,18,25,21,20.4,31.9,24.3502,"R","","","","","",104,39,"","",1000,"2-VALVE","CLKUP ",2,"08"
"MIDSIZE STATION WAGONS","LINCOLN-MERCURY","SABLE WAGON"," 3.0",6,"Auto(L4)","F",310,14,20,16,16.1,25.1,19.1976,"E","","","","","",104,39,"","",1406,"RNG=290","CLKUP ",2,"08"
"MIDSIZE STATION WAGONS","LINCOLN-MERCURY","SABLE WAGON"," 3.0",6,"Auto(L4)","F",308,19,26,22,21.2,33,25.2654,"R","","","","","",104,39,"","",956,"RNG=390","CLKUP ",2,"08"
"MIDSIZE STATION WAGONS","MAZDA","MAZDA 6 SPORT WAGON"," 3.0",6,"Manual(M5)","F",4,19,26,22,21.4622,33.866,25.6976,"R","","","","","",98,34,"","",956," ","",4,"08"
"MIDSIZE STATION WAGONS","MAZDA","MAZDA 6 SPORT WAGON"," 3.0",6,"Auto(S5)","F",4,19,26,22,20.8905,33.7929,25.2244,"R","","","","","",98,34,"","",956," ","DC/FW",4,"08"
"MIDSIZE STATION WAGONS","MERCEDES-BENZ","E320 (WAGON)"," 3.2",6,"Auto(L5)","R",603,19,27,22,21.4,34.1,25.7086,"P","","","","","",96,41,"","",1092," ","EMS 2MODE CLKUP",3,"08"
"MIDSIZE STATION WAGONS","MERCEDES-BENZ","E320 4MATIC (WAGON)"," 3.2",6,"Auto(L5)","4",622,18,23,20,19.9,29.9,23.4256,"P","","","","","",96,41,"","",1200," ","EMS 2MODE CLKUP",3,"08"
"MIDSIZE STATION WAGONS","MERCEDES-BENZ","E500 (WAGON)"," 5.0",8,"Auto(L7)","R",614,16,24,19,17.8,30.5,21.9044,"P","G","","","","",96,41,"","",1262," ","EMS 2MODE CLKUP",3,"08"
"MIDSIZE STATION WAGONS","MERCEDES-BENZ","E500 4MATIC (WAGON)"," 5.0",8,"Auto(L5)","4",606,16,22,18,17.4,27.6,20.8709,"P","G","","","","",96,41,"","",1334," ","EMS 2MODE CLKUP",3,"08"
"MIDSIZE STATION WAGONS","SAAB","SAAB 9-5 WAGON"," 2.3",4,"Manual(M5)","F",315,20,28,23,22.428,35.8763,26.9789,"R","","T","","","",97,37,"","",914,"B235L","SIL ",4,"08"
"MIDSIZE STATION WAGONS","SAAB","SAAB 9-5 WAGON"," 2.3",4,"Manual(M5)","F",320,20,29,23,22.7,36.8,27.4293,"P","","T","","","",97,37,"","",1044,"B235R","SIL ",4,"08"
"MIDSIZE STATION WAGONS","SAAB","SAAB 9-5 WAGON"," 2.3",4,"Manual(M5)","F",311,21,29,24,23.2,37.7,28.0558,"R","","T","","","",97,37,"","",876,"LPT","SIL ",4,"08"
"MIDSIZE STATION WAGONS","SAAB","SAAB 9-5 WAGON"," 2.3",4,"Auto(S5)","F",306,19,29,23,21.4566,36.6456,26.3762,"R","","T","","","",97,37,"","",914,"B235L","2MODE CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","SAAB","SAAB 9-5 WAGON"," 2.3",4,"Auto(S5)","F",303,19,28,22,21.5471,35.6482,26.2131,"P","","T","","","",97,37,"","",1092,"B235R","2MODE CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","SAAB","SAAB 9-5 WAGON"," 2.3",4,"Auto(S5)","F",307,19,28,22,21.449,35.8955,26.1927,"R","","T","","","",97,37,"","",956,"LPT","2MODE CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","SATURN","LW300"," 2.2",4,"Auto(L4)","F",113,24,34,28,27,43.7,32.6074,"R","","","","","",98,34,"","",750," ","CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","SATURN","LW300"," 3.0",6,"Auto(L4)","F",120,20,28,23,22.5222,35.6298,26.9904,"R","","","","","",98,34,"","",914," ","CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","SUBARU","LEGACY/OUTBACK WAGON AWD"," 2.5",4,"Auto(L4)","4",21,22,28,24,23.8985,35.518,28.0241,"R","","","","","",96,34,"","",876," ","CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","SUBARU","LEGACY/OUTBACK WAGON AWD"," 2.5",4,"Manual(M5)","4",21,21,28,24,23.684,35.4988,27.8559,"R","","","","","",96,34,"","",876," ","",4,"08"
"MIDSIZE STATION WAGONS","SUBARU","LEGACY/OUTBACK WAGON AWD"," 2.5",4,"Auto(S4)","4",21,20,27,22,22.2299,33.979,26.3262,"R","","","","","",96,34,"","",956," ","2MODE CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","SUBARU","LEGACY/OUTBACK WAGON AWD"," 3.0",6,"Auto(L4)","4",30,19,26,21,21.1238,32.7009,25.1268,"P","","","","","",96,34,"","",1142," ","CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","VOLKSWAGEN","PASSAT WAGON"," 1.8",4,"Manual(M5)","F",4,22,31,25,24.4,39.7,29.5194,"P","","T","","","",97,39,"","",960," ","",5,"08"
"MIDSIZE STATION WAGONS","VOLKSWAGEN","PASSAT WAGON"," 1.8",4,"Auto(S5)","F",4,21,30,25,23.8,38.9,28.8373,"P","","T","","","",97,39,"","",960," ","2MODE CLKUP ",5,"08"
"MIDSIZE STATION WAGONS","VOLKSWAGEN","PASSAT WAGON"," 2.8",6,"Manual(M5)","F",2,20,28,23,21.9,36.1,26.6102,"P","","","","","",97,39,"","",1044," ","",5,"08"
"MIDSIZE STATION WAGONS","VOLKSWAGEN","PASSAT WAGON"," 2.8",6,"Auto(S5)","F",2,19,27,22,21.5,34.5,25.8901,"P","","","","","",97,39,"","",1092," ","2MODE CLKUP ",5,"08"
"MIDSIZE STATION WAGONS","VOLKSWAGEN","PASSAT WAGON 4MOTION"," 1.8",4,"Manual(M5)","4",19,21,30,25,23.8,38.8,28.8125,"P","","T","","","",97,36,"","",960," ","",5,"08"
"MIDSIZE STATION WAGONS","VOLKSWAGEN","PASSAT WAGON 4MOTION"," 1.8",4,"Auto(S5)","4",19,20,28,23,22.3949,36.4516,27.0971,"P","","T","","","",97,36,"","",1044," ","3MODE CLKUP ",5,"08"
"MIDSIZE STATION WAGONS","VOLKSWAGEN","PASSAT WAGON 4MOTION"," 2.8",6,"Auto(S5)","4",2,19,26,21,20.6969,33.5505,25.0083,"P","","","","","",97,36,"","",1142," ","2MODE CLKUP ",5,"08"
"MIDSIZE STATION WAGONS","VOLKSWAGEN","PASSAT WAGON 4MOTION"," 4.0",8,"Manual(M6)","4",8,17,24,20,18.7,31.2,22.8129,"P","","","","","",97,36,"","",1200," ","",4,"08"
"MIDSIZE STATION WAGONS","VOLKSWAGEN","PASSAT WAGON 4MOTION"," 4.0",8,"Auto(S5)","4",8,18,25,20,19.4499,31.5499,23.5068,"P","","","","","",97,36,"","",1200," ","CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","VOLVO","V70 AWD"," 2.5",5,"Auto(L5)","4",3,20,27,23,22.3022,35.0035,26.6545,"P","","T","","","","","",98,36,1044," ","CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","VOLVO","V70 FWD"," 2.3",5,"Manual(M5)","F",2,20,26,22,21.9,33.5,25.9424,"P","","T","","","","","",98,36,1092," ","",4,"08"
"MIDSIZE STATION WAGONS","VOLVO","V70 FWD"," 2.3",5,"Auto(S5)","F",2,18,25,21,20.4,32,24.3764,"P","","T","","","","","",98,36,1142," ","2MODE CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","VOLVO","V70 FWD"," 2.4",5,"Auto(L5)","F",8,22,30,25,23.9624,38.7734,28.9364,"P","","","","","","","",98,36,960," ","CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","VOLVO","V70 FWD"," 2.4",5,"Manual(M5)","F",8,22,30,25,24.2,38,28.9273,"P","","","","","","","",98,36,960," ","",4,"08"
"MIDSIZE STATION WAGONS","VOLVO","V70 FWD"," 2.5",5,"Auto(L5)","F",3,20,28,23,22.7,35.7,27.1487,"P","","T","","","","","",98,36,1044," ","CLKUP ",4,"08"
"MIDSIZE STATION WAGONS","VOLVO","V70 R AWD"," 2.5",5,"Manual(M6)","4",10,18,25,21,19.9,32.1,24.0056,"P","","T","","","","","",98,36,1142," ","",4,"08"
"MIDSIZE STATION WAGONS","VOLVO","V70 R AWD"," 2.5",5,"Auto(S5)","4",10,18,25,21,19.886,32.3738,24.0629,"P","","T","","","","","",98,36,1142," ","2MODE CLKUP ",4,"08"
"SMALL PICKUP TRUCKS 2WD","CHEVROLET","SSR PICKUP 2WD"," 5.3",8,"Auto(L4)","R",825,16,19,17,17.5,24.6,20.1121,"R","","","","","","","","","",1235," ","CLKUP ",2,"10"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","C15 SILVERADO HYBRID 2WD"," 5.3",8,"Auto(L4)","R",881,18,20,19,19.6,25.9,22.0091,"R","","","","","","","","","",1105," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","C1500 SILVERADO 2WD"," 4.3",6,"Auto(L4)","R",813,15,20,17,17.0791,25.6734,20.1082,"R","","","","","","","","","",1235," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","C1500 SILVERADO 2WD"," 4.3",6,"Manual(M5)","R",811,15,21,17,17,26.7,20.3224,"R","","","","","","","","","",1235," ","SIL ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","C1500 SILVERADO 2WD"," 4.8",8,"Auto(L4)","R",810,17,20,18,18.5,25.9,21.2295,"R","","","","","","","","","",1168," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","C1500 SILVERADO 2WD"," 4.8",8,"Manual(M5)","R",807,15,20,17,17.1,25.8,20.159,"R","","","","","","","","","",1235," ","SIL ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","C1500 SILVERADO 2WD"," 5.3",8,"Auto(L4)","R",825,16,19,17,17.476,24.569,20.0853,"R","","","","","","","","","",1235," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","C1500 SILVERADO 2WD"," 5.3",8,"Auto(L4)","R",802,11,14,12,12.3,18.3599,14.4455,"E","","","","","","","","","",1874,"310/390","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","C1500 SILVERADO 2WD"," 5.3",8,"Auto(L4)","R",803,15,19,16,16.3399,24.4196,19.1983,"R","","","","","","","","","",1312,"410/520","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","C1500 SILVERADO 2WD"," 6.0",8,"Auto(L4)","R",817,14,18,16,15.8,22.4499,18.23,"R","","","","","","","","","",1312," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","COLORADO 2WD"," 2.8",4,"Auto(L4)","R",887,18,25,20,19.7,31.6728,23.738,"R","","","","","","","","","",1050," ","CLKUP ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","COLORADO 2WD"," 2.8",4,"Manual(M5)","R",885,20,27,23,22.7537,34.0611,26.7498,"R","","","","","","","","","",914," ","SIL ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","COLORADO 2WD"," 3.5",5,"Auto(L4)","R",835,18,24,20,20.4769,30.2926,23.9724,"R","","","","","","","","","",1050," ","CLKUP ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","COLORADO 2WD"," 3.5",5,"Manual(M5)","R",846,19,25,22,21.4472,32.3041,25.2687,"R","","","","","","","","","",956," ","SIL ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","COLORADO CREW CAB 2WD"," 2.8",4,"Auto(L4)","R",887,18,25,20,19.7,31.8,23.7701,"R","","","","","","","","","",1050," ","CLKUP ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","COLORADO CREW CAB 2WD"," 2.8",4,"Manual(M5)","R",885,20,27,23,22.6,34.1,26.6434,"R","","","","","","","","","",914," ","SIL ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","CHEVROLET","COLORADO CREW CAB 2WD"," 3.5",5,"Auto(L4)","R",835,18,24,20,20.4,30.2,23.8883,"R","","","","","","","","","",1050," ","CLKUP ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","DODGE","DAKOTA PICKUP 2WD"," 3.7",6,"Auto(L4)","R",150,17,22,19,18.6648,29.201,22.2828,"R","","","","","","","","","",1105," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","DODGE","DAKOTA PICKUP 2WD"," 3.7",6,"Manual(M5)","R",150,16,22,18,17.8327,28.0134,21.3192,"R","","","","","","","","","",1168," ","",2,"12"
"STANDARD PICKUP TRUCKS 2WD","DODGE","DAKOTA PICKUP 2WD"," 4.7",8,"Auto(L5)","R",191,15,20,17,16.6717,25.5725,19.768,"R","","","","","","","","","",1235," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","DODGE","DAKOTA PICKUP 2WD"," 4.7",8,"Manual(M5)","R",191,15,20,17,16.2475,25.5,19.4181,"R","","","","","","","","","",1235," ","",2,"12"
"STANDARD PICKUP TRUCKS 2WD","DODGE","RAM 1500 PICKUP 2WD"," 3.7",6,"Auto(L4)","R",150,15,21,17,17.7,26.9,20.9196,"R","","","","","","","","","",1235," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","DODGE","RAM 1500 PICKUP 2WD"," 3.7",6,"Manual(M5)","R",150,16,21,18,17.6323,26.8933,20.8657,"R","","","","","","","","","",1168," ","",2,"12"
"STANDARD PICKUP TRUCKS 2WD","DODGE","RAM 1500 PICKUP 2WD"," 4.7",8,"Auto(L5)","R",191,14,19,16,15.3907,23.8747,18.3203,"R","","","","","","","","","",1312," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","DODGE","RAM 1500 PICKUP 2WD"," 4.7",8,"Auto(L5)","R",850,9,11,10,9.8,14.6,11.5016,"E","","","","","","","","","",2250,"E85 260 MI","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","DODGE","RAM 1500 PICKUP 2WD"," 4.7",8,"Auto(L5)","R",800,12,15,13,13.5,20.5,15.951,"R","","","","","","","","","",1615,"GAS 338 MI","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","DODGE","RAM 1500 PICKUP 2WD"," 4.7",8,"Manual(M5)","R",191,14,19,16,15.6,23.8465,18.4751,"R","","","","","","","","","",1312," ","",2,"12"
"STANDARD PICKUP TRUCKS 2WD","DODGE","RAM 1500 PICKUP 2WD"," 5.7",8,"Auto(L5)","R",235,14,18,16,15.0979,24.0949,18.1472,"R","","","","","","","","","",1312," ","CLKUP ",1,"12"
"STANDARD PICKUP TRUCKS 2WD","DODGE","RAM 1500 PICKUP 2WD"," 8.3",10,"Manual(M6)","R",290,9,15,11,10.4734,18.7,13.0586,"P","","","","","","","","","",2182," ","",2,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","EXPLORER SPORT TRAC 2WD FFV"," 4.0",6,"Auto(L5)","R",989,12,16,13,12.8824,19.9287,15.3199,"E","","","","","","","","","",1730,"RNG=290","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","EXPLORER SPORT TRAC 2WD FFV"," 4.0",6,"Auto(L5)","R",988,16,21,18,17.5646,27.211,20.8984,"R","","","","","","","","","",1168,"RNG=410","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","F150 NATURAL GAS"," 5.4",8,"Auto(L4)","R",830,12,16,14,13.7,20.7,16.159,"C","","","","","","","","","",964,"RNG=250","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","F150 PICKUP 2WD"," 4.2",6,"Auto(L4)","R",800,16,19,17,17.4994,24.5499,20.0966,"R","","","","","","","","","",1235," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","F150 PICKUP 2WD"," 4.2",6,"Manual(M5)","R",805,17,20,18,18.5,26.1,21.2897,"R","","","","","","","","","",1168," ","",2,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","F150 PICKUP 2WD"," 4.6",8,"Auto(L4)","R",810,15,19,17,16.6656,24.5467,19.4801,"R","","","","","","","","","",1235," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","F150 PICKUP 2WD"," 5.4",8,"Auto(L4)","R",835,15,19,17,16.6879,24.493,19.4816,"R","","","","","","","","","",1235," ","CLKUP ",3,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","F150 PICKUP 2WD"," 5.4",8,"Auto(L4)","R",983,11,15,13,12.6781,18.9505,14.8969,"C","","","","","","","","","",1038,"RNG=120","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","F150 PICKUP 2WD"," 5.4",8,"Auto(L4)","R",984,12,16,13,13.422,19.9407,15.737,"R","","","","","","","","","",1615,"RNG=120","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","F150 PICKUP 2WD"," 5.4",8,"Auto(L4)","R",825,13,16,14,14,21.1,16.4982,"P","","","S","","","","","","",1714,"SUPERCHRGD","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","RANGER PICKUP 2WD"," 2.3",4,"Auto(L5)","R",700,22,26,24,24.2416,33.4997,27.6846,"R","","","","","","","","","",876," ","CLKUP ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","RANGER PICKUP 2WD"," 2.3",4,"Manual(M5)","R",702,24,29,26,26.1535,37.1214,30.164,"R","","","","","","","","","",808," ","",4,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","RANGER PICKUP 2WD"," 3.0",6,"Auto(L5)","R",759,18,22,19,19.5499,28.6,22.796,"R","","","","","","","","","",1105," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","RANGER PICKUP 2WD"," 3.0",6,"Manual(M5)","R",757,18,23,20,19.8998,29.1004,23.2007,"R","","","","","","","","","",1050," ","",2,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","RANGER PICKUP 2WD"," 4.0",6,"Auto(L5)","R",997,17,22,19,18.5,27.7,21.7508,"R","","","","","","","","","",1105," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","RANGER PICKUP 2WD"," 4.0",6,"Auto(L5)","R",760,17,22,19,18.5,27.7,21.7508,"R","","","","","","","","","",1105," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","FORD","RANGER PICKUP 2WD"," 4.0",6,"Manual(M5)","R",765,17,23,19,19,29.2,22.5437,"R","","","","","","","","","",1105," ","",2,"12"
"STANDARD PICKUP TRUCKS 2WD","GM","CHEVY C2500 HD DED SLVRD 2WD"," 6.0",8,"Auto(L4)","R",11,10,12,11,11.1,15.5,12.7256,"C","","","","","","","","","",1227,"RNG=180 MI","2MODE ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","C15 SIERRA HYBRID 2WD"," 5.3",8,"Auto(L4)","R",881,18,20,19,19.6,25.9,22.0091,"R","","","","","","","","","",1105," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","C1500 SIERRA 2WD"," 4.3",6,"Auto(L4)","R",813,16,20,17,17.4,25.9,20.4149,"R","","","","","","","","","",1235," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","C1500 SIERRA 2WD"," 4.3",6,"Manual(M5)","R",811,15,21,17,17,26.7,20.3224,"R","","","","","","","","","",1235," ","SIL ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","C1500 SIERRA 2WD"," 4.8",8,"Auto(L4)","R",810,17,20,18,18.5,25.9,21.2295,"R","","","","","","","","","",1168," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","C1500 SIERRA 2WD"," 4.8",8,"Manual(M5)","R",807,15,20,17,17.1,25.8,20.159,"R","","","","","","","","","",1235," ","SIL ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","C1500 SIERRA 2WD"," 5.3",8,"Auto(L4)","R",825,16,19,17,17.4129,24.4969,20.0178,"R","","","","","","","","","",1235," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","C1500 SIERRA 2WD"," 5.3",8,"Auto(L4)","R",802,11,14,12,12.3,18.3599,14.4455,"E","","","","","","","","","",1874,"310/390","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","C1500 SIERRA 2WD"," 5.3",8,"Auto(L4)","R",803,15,19,16,16.3399,24.4196,19.1983,"R","","","","","","","","","",1312,"410/520","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","C1500 SIERRA 2WD"," 6.0",8,"Auto(L4)","R",817,14,18,16,15.8,22.4499,18.23,"R","","","","","","","","","",1312," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","CANYON 2WD"," 2.8",4,"Auto(L4)","R",887,18,25,20,19.7,31.661,23.735,"R","","","","","","","","","",1050," ","CLKUP ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","CANYON 2WD"," 2.8",4,"Manual(M5)","R",885,21,27,23,22.8311,34.0417,26.8032,"R","","","","","","","","","",914," ","SIL ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","CANYON 2WD"," 3.5",5,"Auto(L4)","R",835,18,24,20,20.4841,30.3013,23.9802,"R","","","","","","","","","",1050," ","CLKUP ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","CANYON 2WD"," 3.5",5,"Manual(M5)","R",846,19,25,22,21.4338,32.3312,25.266,"R","","","","","","","","","",956," ","SIL ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","CANYON CREW CAB 2WD"," 2.8",4,"Auto(L4)","R",887,18,25,20,19.7,31.8,23.7701,"R","","","","","","","","","",1050," ","CLKUP ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","CANYON CREW CAB 2WD"," 2.8",4,"Manual(M5)","R",885,20,27,23,22.6,34.1,26.6434,"R","","","","","","","","","",914," ","SIL ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","GMC","CANYON CREW CAB 2WD"," 3.5",5,"Auto(L4)","R",835,18,24,20,20.4,30.2,23.8883,"R","","","","","","","","","",1050," ","CLKUP ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","MAZDA","B2300 2WD"," 2.3",4,"Auto(L5)","R",955,22,26,24,24.2416,33.4997,27.6846,"R","","","","","","","","","",876," ","CLKUP ",4,"12"
"STANDARD PICKUP TRUCKS 2WD","MAZDA","B2300 2WD"," 2.3",4,"Manual(M5)","R",957,24,29,26,26.1535,37.1214,30.164,"R","","","","","","","","","",808," ","",4,"12"
"STANDARD PICKUP TRUCKS 2WD","MAZDA","B3000"," 3.0",6,"Auto(L5)","R",959,18,22,19,19.5499,28.6,22.796,"R","","","","","","","","","",1105," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","MAZDA","B3000"," 3.0",6,"Manual(M5)","R",958,18,23,20,19.8061,29.2835,23.1824,"R","","","","","","","","","",1050," ","",2,"12"
"STANDARD PICKUP TRUCKS 2WD","MAZDA","B4000 2WD"," 4.0",6,"Auto(L5)","R",972,17,22,19,18.5,27.7,21.7508,"R","","","","","","","","","",1105," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","MAZDA","B4000 2WD"," 4.0",6,"Manual(M5)","R",974,17,23,19,19,29.2,22.5437,"R","","","","","","","","","",1105," ","",2,"12"
"STANDARD PICKUP TRUCKS 2WD","NISSAN","FRONTIER 2WD"," 2.4",4,"Auto(L4)","R",81,20,24,21,21.7,30.9,25.0572,"R","","","","","","","","","",1000," ","",4,"12"
"STANDARD PICKUP TRUCKS 2WD","NISSAN","FRONTIER 2WD"," 2.4",4,"Manual(M5)","R",81,22,27,24,24.9,34.1,28.3408,"R","","","","","","","","","",876," ","",4,"12"
"STANDARD PICKUP TRUCKS 2WD","NISSAN","FRONTIER V6-2WD"," 3.3",6,"Auto(L4)","R",92,15,19,17,16.9,24.2418,19.5666,"P","","T","S","","","","","","",1411," ","CLKUP ",2,"12"
"STANDARD PICKUP TRUCKS 2WD","NISSAN","FRONTIER V6-2WD"," 3.3",6,"Auto(L4)","R",91,17,21,18,18.6,27.1846,21.681,"R","","","","","","","","","",1168," ","CLKUP ",2,"12"
