Class,Manufacturer,carline name,displ,cyl,trans,drv,cty,hwy,cmb,ucty,uhwy,ucmb,fl,G,T,S,2pv,2lv,4pv,4lv,hpv,hlv,fcost,eng dscr,trans dscr,vpc,cls
STANDARD PICKUP TRUCKS 4WD,NISSAN,FRONTIER TRUCK V6-4WD,3.3,6,Auto(L4),4,15,18,16,16.7188,23.0919,19.0896,P,,,S,,,,,,,1453,,,2,13
STANDARD PICKUP TRUCKS 4WD,NISSAN,FRONTIER TRUCK V6-4WD,3.3,6,Manual(M5),4,16,18,17,18.0000,23.5000,20.1189,R,,,,,,,,,,1191,,,2,13
STANDARD PICKUP TRUCKS 4WD,NISSAN,FRONTIER TRUCK V6-4WD,3.3,6,Manual(M5),4,15,17,16,16.6371,22.3828,18.8100,P,,,S,,,,,,,1453,,,2,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,2.7,4,Auto(L4),4,19,21,19,20.6888,26.5286,22.9635,R,,,,,,,,,,1065,,2MODE CLKUP,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,2.7,4,Manual(M5),4,19,21,20,20.5736,27.1103,23.0776,R,,,,,,,,,,1012,,,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,3.4,6,Auto(L4),4,17,19,18,18.5000,24.4000,20.7588,R,,,,,,,,,,1126,,2MODE CLKUP,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,3.4,6,Manual(M5),4,17,20,18,19.0000,25.5984,21.4931,R,,,,,,,,,,1126,,,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TUNDRA 4WD,3.4,6,Auto(L4),4,15,18,16,16.7000,22.5000,18.8914,R,,,,,,,,,,1266,,CLKUP,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TUNDRA 4WD,3.4,6,Manual(M5),4,15,18,16,17.2000,22.5000,19.2394,R,,,,,,,,,,1266,,,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TUNDRA 4WD,4.7,8,Auto(L4),4,14,17,15,15.6829,21.8829,17.9747,R,,,,,,,,,,1351,,CLKUP,4,13
"VANS, CARGO TYPE",CHEVROLET,ASTRO 2WD (CARGO),4.3,6,Auto(L4),R,17,22,19,18.9000,28.4000,22.2491,R,,,,,,,,,,1065,,CLKUP,2,14
"VANS, CARGO TYPE",CHEVROLET,ASTRO AWD (CARGO),4.3,6,Auto(L4),4,15,20,17,16.9000,25.4000,19.8962,R,,,,,,,,,,1191,,CLKUP,2,14
"VANS, CARGO TYPE",CHEVROLET,G1500/2500 CHEVY VAN 2WD,4.3,6,Auto(L4),R,15,18,16,16.4000,23.3000,18.9215,R,,,,,,,,,,1266,,CLKUP,2,14
"VANS, CARGO TYPE",CHEVROLET,G1500/2500 CHEVY VAN 2WD,5.0,8,Auto(L4),R,14,18,16,15.9899,23.4732,18.6680,R,,,,,,,,,,1266,,CLKUP,2,14
"VANS, CARGO TYPE",CHEVROLET,G1500/2500 CHEVY VAN 2WD,5.7,8,Auto(L4),R,14,17,15,15.0906,21.7970,17.5157,R,,,,,,,,,,1351,,,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 1500 2WD,3.9,6,Auto(L3),R,15,17,16,16.3932,21.1982,18.2552,R,,,,,,,,,,1266,,,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 1500 2WD,5.2,8,Auto(L4),R,13,18,15,14.4072,23.4596,17.4347,R,,,,,,,,,,1351,,CLKUP,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 1500 2WD,5.9,8,Auto(L4),R,12,17,14,13.4000,22.2113,16.3119,R,,,,,,,,,,1446,,CLKUP,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 2500 2WD,3.9,6,Auto(L3),R,14,16,15,15.3000,20.9000,17.3977,R,,,,,,,,,,1351,,,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 2500 2WD,5.2,8,Auto(L4),R,13,18,15,14.4000,23.4671,17.4307,R,,,,,,,,,,1351,,CLKUP,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 2500 2WD,5.2,8,Auto(L4),R,12,15,14,13.8000,19.8000,15.9789,C,,,,,,,,,,910,CNG,CLKUP,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 2500 2WD,5.9,8,Auto(L4),R,12,17,14,13.4000,22.2113,16.3119,R,,,,,,,,,,1446,,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E150 ECONOLINE 2WD,4.2,6,Auto(L4),R,14,19,16,15.5000,24.3000,18.5177,R,,,,,,,,,,1266,E12VA42E4G,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E150 ECONOLINE 2WD,4.6,8,Auto(L4),R,16,21,18,17.3585,26.4195,20.5265,R,,,,,,,,,,1126,E12VA46E46,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E150 ECONOLINE 2WD,5.4,8,Auto(L4),R,15,19,16,16.2514,24.4528,19.1402,R,,,,,,,,,,1266,E12VA54E4G,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E250 ECONOLINE 2WD,4.2,6,Auto(L4),R,14,19,16,15.5000,24.3000,18.5177,R,,,,,,,,,,1266,E22VA42E4G,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E250 ECONOLINE 2WD,5.4,8,Auto(L4),R,13,18,15,14.2000,23.4000,17.2523,R,,,,,,,,,,1351,E22VA54E4G,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E250 NATURAL GAS,5.4,8,Auto(L4),R,12,15,13,13.0000,18.6000,15.0373,C,,,,,,,,,,980,E22VA54E4C,CLKUP,2,14
"VANS, CARGO TYPE",GMC,G1500/2500 SAVANA 2WD CARGO,4.3,6,Auto(L4),R,15,18,16,16.4000,23.3000,18.9215,R,,,,,,,,,,1266,,CLKUP,2,14
"VANS, CARGO TYPE",GMC,G1500/2500 SAVANA 2WD CARGO,5.0,8,Auto(L4),R,14,18,16,15.9595,23.3922,18.6221,R,,,,,,,,,,1266,,CLKUP,2,14
"VANS, CARGO TYPE",GMC,G1500/2500 SAVANA 2WD CARGO,5.7,8,Auto(L4),R,14,17,15,15.0729,21.7912,17.5010,R,,,,,,,,,,1351,,,2,14
"VANS, CARGO TYPE",GMC,SAFARI 2WD (CARGO),4.3,6,Auto(L4),R,17,22,19,18.9000,28.4000,22.2491,R,,,,,,,,,,1065,,CLKUP,2,14
"VANS, CARGO TYPE",GMC,SAFARI AWD (CARGO),4.3,6,Auto(L4),4,15,20,17,16.9000,25.4000,19.8962,R,,,,,,,,,,1191,,CLKUP,2,14
"VANS, PASSENGER TYPE",CHEVROLET,ASTRO 2WD (PASSENGER),4.3,6,Auto(L4),R,16,21,18,18.1000,27.4000,21.3629,R,,,,,,,,,,1126,,CLKUP,2,15
"VANS, PASSENGER TYPE",CHEVROLET,ASTRO AWD (PASSENGER),4.3,6,Auto(L4),4,15,19,16,16.4000,24.0000,19.1254,R,,,,,,,,,,1266,,CLKUP,2,15
"VANS, PASSENGER TYPE",CHEVROLET,G1500/2500 CHEVY EXPRESS 2WD,4.3,6,Auto(L4),R,14,18,16,15.8000,22.6000,18.2743,R,,,,,,,,,,1266,,CLKUP,2,15
"VANS, PASSENGER TYPE",CHEVROLET,G1500/2500 CHEVY EXPRESS 2WD,5.0,8,Auto(L4),R,14,17,15,15.5000,22.2000,17.9359,R,,,,,,,,,,1351,,CLKUP,2,15
"VANS, PASSENGER TYPE",CHEVROLET,G1500/2500 CHEVY EXPRESS 2WD,5.7,8,Auto(L4),R,13,17,15,14.5000,21.6000,17.0171,R,,,,,,,,,,1351,,,2,15
"VANS, PASSENGER TYPE",DODGE,RAM WAGON 1500 2WD,3.9,6,Auto(L3),R,14,16,15,15.3000,20.9000,17.3977,R,,,,,,,,,,1351,,,2,15
"VANS, PASSENGER TYPE",DODGE,RAM WAGON 1500 2WD,5.2,8,Auto(L4),R,13,18,15,14.4000,23.4671,17.4307,R,,,,,,,,,,1351,,CLKUP,2,15
"VANS, PASSENGER TYPE",DODGE,RAM WAGON 2500 2WD,5.2,8,Auto(L4),R,12,16,13,13.5000,20.0000,15.8126,C,,,,,,,,,,980,CNG,CLKUP,2,15
"VANS, PASSENGER TYPE",DODGE,RAM WAGON 2500 2WD,5.2,8,Auto(L4),R,12,16,14,13.4960,20.4783,15.9420,R,,,,,,,,,,1446,,CLKUP,2,15
"VANS, PASSENGER TYPE",DODGE,RAM WAGON 2500 2WD,5.9,8,Auto(L4),R,12,17,14,13.2648,22.4063,16.2478,R,,,,,,,,,,1446,,CLKUP,2,15
"VANS, PASSENGER TYPE",FORD,E150 CLUB WAGON,4.2,6,Auto(L4),R,14,19,16,15.5000,24.3000,18.5177,R,,,,,,,,,,1266,E12CW42E4G,CLKUP,2,15
"VANS, PASSENGER TYPE",FORD,E150 CLUB WAGON,4.6,8,Auto(L4),R,14,20,16,15.9975,25.1000,19.1173,R,,,,,,,,,,1266,E12CW46E4G,CLKUP,2,15
"VANS, PASSENGER TYPE",FORD,E150 CLUB WAGON,5.4,8,Auto(L4),R,13,17,14,14.3000,21.7000,16.8922,R,,,,,,,,,,1446,E12WG54E4G,CLKUP,2,15
"VANS, PASSENGER TYPE",GMC,G1500/2500 SAVANA 2WD PASSEN,4.3,6,Auto(L4),R,14,18,16,15.8000,22.6000,18.2743,R,,,,,,,,,,1266,,CLKUP,2,15
"VANS, PASSENGER TYPE",GMC,G1500/2500 SAVANA 2WD PASSEN,5.0,8,Auto(L4),R,14,17,15,15.5000,22.2000,17.9359,R,,,,,,,,,,1351,,CLKUP,2,15
"VANS, PASSENGER TYPE",GMC,G1500/2500 SAVANA 2WD PASSEN,5.7,8,Auto(L4),R,13,17,15,14.5000,21.6000,17.0171,R,,,,,,,,,,1351,,,2,15
"VANS, PASSENGER TYPE",GMC,SAFARI 2WD (PASSENGER),4.3,6,Auto(L4),R,16,21,18,18.1000,27.4000,21.3629,R,,,,,,,,,,1126,,CLKUP,2,15
"VANS, PASSENGER TYPE",GMC,SAFARI AWD (PASSENGER),4.3,6,Auto(L4),4,15,19,16,16.4000,24.0000,19.1254,R,,,,,,,,,,1266,,CLKUP,2,15
SPEC PURP VEH - MINIVAN - 2WD,CHEVROLET,VENTURE FWD,3.4,6,Auto(L4),F,19,26,22,21.3000,33.2000,25.3963,R,,,,,,,,,,921,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,CHRYSLER,VOYAGER/TOWN&CTRY 2WD,3.3,6,Auto(L4),F,18,24,20,19.6530,30.6464,23.4361,R,,,,,,,,,,1012,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,CHRYSLER,VOYAGER/TOWN&CTRY 2WD,3.8,6,Auto(L4),F,17,24,20,19.4000,30.4000,23.1733,R,,,,,,,,,,1012,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,3.3,6,Auto(L4),F,18,24,20,19.6761,30.6236,23.4482,R,,,,,,,,,,1012,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,3.8,6,Auto(L4),F,17,24,20,19.4000,30.4000,23.1733,R,,,,,,,,,,1012,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,3.8,6,Auto(S4),F,18,24,20,19.5000,30.9000,23.3818,R,,,,,,,,,,1012,,VMODE CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,FORD,WINDSTAR FWD VAN,3.8,6,Auto(L4),F,18,23,20,19.8489,29.9492,23.4001,R,,,,,,,,,,1012,WV2MV38E4G,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,FORD,WINDSTAR FWD WAGON,3.8,6,Auto(L4),F,18,24,20,19.5980,30.4970,23.3538,R,,,,,,,,,,1012,WW2MV38E4G,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,HONDA,ODYSSEY,3.5,6,Auto(L4),F,18,25,20,19.7696,32.1045,23.9022,R,,,,,,,,,,1012,SOHC-VTEC,,4,20
SPEC PURP VEH - MINIVAN - 2WD,MAZDA,MPV,2.5,6,Auto(L4),F,18,23,20,19.8471,29.3071,23.2199,R,,,,,,,,,,1012,,CLKUP,4,20
SPEC PURP VEH - MINIVAN - 2WD,MERCURY,VILLAGER FWD WAGON,3.3,6,Auto(L4),F,17,23,19,18.4383,29.0721,22.0712,R,,,,,,,,,,1065,VL2MV33E4G,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,NISSAN,QUEST,3.3,6,Auto(L4),F,17,23,19,18.7553,29.7446,22.4952,R,,,,,,,,,,1065,,2MODE CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,OLDSMOBILE,SILHOUETTE FWD,3.4,6,Auto(L4),F,19,26,22,21.3000,33.2000,25.3963,R,,,,,,,,,,921,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,PONTIAC,MONTANA FWD,3.4,6,Auto(L4),F,19,26,22,21.3000,33.2000,25.3963,R,,,,,,,,,,921,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,TOYOTA,SIENNA,3.0,6,Auto(L4),F,19,24,21,21.1000,31.3000,24.7259,R,,,,,,,,,,964,,CLKUP,4,20
SPEC PURP VEH - MINIVAN - 4WD,CHRYSLER,TOWN & COUNTRY AWD,3.8,6,Auto(L4),4,17,22,19,18.6000,28.7000,22.0998,R,,,,,,,,,,1065,,CLKUP,2,21
SPEC PURP VEH - MINIVAN - 4WD,DODGE,CARAVAN AWD,3.8,6,Auto(L4),4,17,23,19,19.2000,29.3000,22.7251,R,,,,,,,,,,1065,,CLKUP,2,21
SPEC PURP VEH - MINIVAN - 4WD,DODGE,CARAVAN AWD,3.8,6,Auto(S4),4,17,23,19,18.8000,29.2000,22.3883,R,,,,,,,,,,1065,,VMODE CLKUP,2,21
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,BLAZER 2WD,4.3,6,Auto(L4),R,17,22,19,18.9000,28.4000,22.2491,R,,,,,,,,,,1065,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,BLAZER 2WD,4.3,6,Manual(M5),R,16,22,18,17.6000,28.2000,21.1831,R,,,,,,,,,,1126,,SIL,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 SUBURBAN 2WD,5.3,8,Auto(L4),R,14,18,15,15.6000,22.6000,18.1265,R,,,,,,,,,,1351,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 TAHOE 2WD,4.8,8,Auto(L4),R,15,20,17,16.5000,25.1000,19.5078,R,,,,,,,,,,1191,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 TAHOE 2WD,5.3,8,Auto(L4),R,14,18,15,15.6000,22.6000,18.1265,R,,,,,,,,,,1351,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER 2WD CONVERTIBLE,2.0,4,Auto(L4),R,23,26,24,25.8491,32.7438,28.5548,R,,,,,,,,,,844,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER 2WD CONVERTIBLE,2.0,4,Manual(M5),R,23,26,24,25.3499,32.7328,28.2135,R,,,,,,,,,,844,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER 2WD HARDTOP,2.0,4,Auto(L4),R,23,26,25,26.0338,33.2988,28.8680,R,,,,,,,,,,810,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER 2WD HARDTOP,2.0,4,Manual(M5),R,23,26,24,25.2996,32.7851,28.1966,R,,,,,,,,,,844,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER LT RWD,2.5,6,Auto(L4),R,19,21,20,20.8000,26.6000,23.0629,R,,,,,,,,,,1012,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHRYSLER,PT CRUISER,2.4,4,Auto(L4),F,20,26,22,22.3000,33.4000,26.2214,R,,,,,,,,,,921,,CLKUP,3,22
SPEC PURP VEH - S.U.V. - 2WD,CHRYSLER,PT CRUISER,2.4,4,Manual(M5),F,20,25,22,21.9000,32.0000,25.5254,R,,,,,,,,,,921,,,3,22
SPEC PURP VEH - S.U.V. - 2WD,DODGE,DURANGO 2WD,4.7,8,Auto(L4),R,14,19,15,15.0778,23.8302,18.0633,R,,,,,,,,,,1351,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,DODGE,DURANGO 2WD,5.9,8,Auto(L4),R,12,17,14,13.4000,22.2113,16.3119,R,,,,,,,,,,1446,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,ESCAPE 2WD,2.0,4,Manual(M5),F,23,28,25,26.0966,36.1466,29.8286,R,,,,,,,,,,810,2.0E-F,,4,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,ESCAPE 2WD,3.0,6,Auto(L4),F,18,24,20,19.9439,31.1000,23.7830,R,,,,,,,,,,1012,ES2SU30E4G,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPEDITION 2WD,4.6,8,Auto(L4),R,16,21,18,17.3585,26.4195,20.5265,R,,,,,,,,,,1126,EP2SU46E4G,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPEDITION 2WD,5.4,8,Auto(L4),R,13,18,15,14.2000,23.4000,17.2523,R,,,,,,,,,,1351,EP2SU54E4G,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER 2WD,4.0,6,Auto(L5),R,16,22,18,18.2154,27.7000,21.5333,R,,,,,,,,,,1126,EX2SU40E5G,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER 2WD,5.0,8,Auto(L4),R,14,19,16,15.6000,24.4000,18.6223,R,,,,,,,,,,1266,EX2SU50E4G,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER SPORT 2WD,4.0,6,Auto(L5),R,17,22,19,18.4000,27.7000,21.6747,R,,,,,,,,,,1065,EX2SP40E5G,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER SPORT 2WD,4.0,6,Manual(M5),R,18,22,19,19.6000,28.1000,22.6884,R,,,,,,,,,,1065,EX2SP40M5G,,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER USPS 2WD,4.0,6,Auto(L5),R,16,22,18,18.2154,27.7000,21.5333,R,,,,,,,,,,1126,EX2US40E5G,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON 2WD,4.8,8,Auto(L4),R,15,20,17,16.5000,25.1000,19.5078,R,,,,,,,,,,1191,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON 2WD,5.3,8,Auto(L4),R,14,18,15,15.6000,22.6000,18.1265,R,,,,,,,,,,1351,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON XL 2WD,5.3,8,Auto(L4),R,14,18,15,15.6000,22.6000,18.1265,R,,,,,,,,,,1351,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,JIMMY 2WD,4.3,6,Auto(L4),R,17,22,19,18.9000,28.4000,22.2491,R,,,,,,,,,,1065,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,JIMMY 2WD,4.3,6,Manual(M5),R,16,22,18,17.6000,28.2000,21.1831,R,,,,,,,,,,1126,,SIL,2,22
SPEC PURP VEH - S.U.V. - 2WD,HONDA,CR-V 2WD,2.0,4,Auto(L4),F,22,25,23,24.7000,32.0000,27.5257,R,,,,,,,,,,881,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,HONDA,PASSPORT 2WD,3.2,6,Auto(L4),R,17,21,19,18.7000,27.1000,21.7311,R,,,,,,,,,,1065,V-6,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,HONDA,PASSPORT 2WD,3.2,6,Manual(M5),R,17,20,18,18.8000,25.9000,21.4455,R,,,,,,,,,,1126,V-6,SIL,4,22
SPEC PURP VEH - S.U.V. - 2WD,HYUNDAI,SANTAFE,2.4,4,Auto(L4),F,20,27,23,22.1000,34.4000,26.3378,R,,,,,,101,31,,,881,,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,HYUNDAI,SANTAFE,2.4,4,Manual(M5),F,21,28,24,23.4000,35.6000,27.6666,R,,,,,,101,31,,,844,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,HYUNDAI,SANTAFE,2.7,6,Auto(L4),F,19,26,22,21.2000,33.3000,25.3441,R,,,,,,101,31,,,921,,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,INFINITI,QX4 2WD,3.5,6,Auto(L4),R,15,19,17,17.0000,24.2000,19.6279,R,,,,,,,,,,1191,,2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO 2WD,2.2,4,Auto(L4),R,17,22,19,19.3000,28.0000,22.4372,R,,,,,,,,,,1065,L-4,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO 2WD,2.2,4,Manual(M5),R,19,23,20,21.0000,29.0000,23.9764,R,,,,,,,,,,1012,L-4,SIL,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO 2WD,3.2,6,Auto(L4),R,17,21,19,18.7000,27.1000,21.7311,R,,,,,,,,,,1065,V-6,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO 2WD,3.2,6,Manual(M5),R,17,20,18,18.8000,25.9000,21.4455,R,,,,,,,,,,1126,V-6,SIL,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO SPORT 2WD,2.2,4,Auto(L4),R,17,22,19,18.9000,28.1000,22.1657,R,,,,,,,,,,1065,L-4,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO SPORT 2WD,2.2,4,Manual(M5),R,19,23,20,20.9000,29.1000,23.9351,R,,,,,,,,,,1012,L-4,SIL,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO SPORT 2WD,3.2,6,Auto(L4),R,16,20,18,18.1000,26.0000,20.9668,R,,,,,,,,,,1126,V-6,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,TROOPER 2WD,3.5,6,Auto(L4),R,15,19,17,17.0000,24.4000,19.6868,R,,,,,,,,,,1191,V-6,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,CHEROKEE 2WD,4.0,6,Auto(L4),R,16,21,18,17.3000,27.4499,20.7532,R,,,,,,,,,,1126,,,2,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,CHEROKEE 2WD,4.0,6,Manual(M5),R,17,23,20,19.4000,29.5000,22.9333,R,,,,,,,,,,1012,,SIL,2,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,GRAND CHEROKEE 2WD,4.0,6,Auto(L4),R,16,21,18,17.9000,27.2000,21.1549,R,,,,,,,,,,1126,,,2,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,GRAND CHEROKEE 2WD,4.7,8,Auto(L5),R,15,21,17,16.5000,26.3000,19.8241,R,,,,,,,,,,1191,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,KIA,KIA SPORTAGE,2.0,4,Auto(L4),R,18,21,20,20.4000,27.3000,23.0180,R,,,,,,,,,,1012,,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,KIA,KIA SPORTAGE,2.0,4,Manual(M5),R,20,23,21,22.0000,29.8000,24.9372,R,,,,,,,,,,964,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,LINCOLN,NAVIGATOR 2WD,5.4,8,Auto(L4),R,12,17,14,13.1992,21.2471,15.9113,P,,,,,,,,,,1660,NA2SU54E4P,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,MAZDA,TRIBUTE 2WD,2.0,4,Manual(M5),F,23,28,25,26.0966,36.1466,29.8286,R,,,,,,,,,,810,2.0E-F,,4,22
SPEC PURP VEH - S.U.V. - 2WD,MAZDA,TRIBUTE 2WD,3.0,6,Auto(L4),F,18,24,20,19.9439,31.1000,23.7830,R,,,,,,,,,,1012,TR2SU30E4G,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,MERCURY,MOUNTAINEER 2WD,4.0,6,Auto(L5),R,16,22,18,18.2154,27.7000,21.5333,R,,,,,,,,,,1126,MR2SU40E5G,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,MERCURY,MOUNTAINEER 2WD,5.0,8,Auto(L4),R,14,19,16,15.6000,24.4000,18.6223,R,,,,,,,,,,1266,MR2SU50E4G,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,MONTERO SPORT 2WD,3.0,6,Auto(L4),R,18,22,20,19.7980,28.5460,22.9650,R,,,,,,,,,,1012,SOHC,CMODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,MONTERO SPORT 2WD,3.5,6,Auto(L4),R,17,21,19,18.7792,27.1165,21.7947,R,,,,,,,,,,1065,SOHC,CMODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,PATHFINDER 2WD,3.3,6,Auto(L4),R,16,19,17,17.5000,24.4000,20.0517,R,,,,,,,,,,1191,,2MODE 2LKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,PATHFINDER 2WD,3.5,6,Auto(L4),R,16,19,17,17.6000,24.5000,20.1542,R,,,,,,,,,,1191,,2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,PATHFINDER 2WD,3.5,6,Manual(M5),R,17,19,18,18.4000,24.2000,20.6244,R,,,,,,,,,,1126,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA 2WD,2.4,4,Manual(M5),R,19,24,21,21.0499,30.7000,24.5180,R,,,,,,,,,,964,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA V6-2WD,3.3,6,Auto(L4),R,16,19,17,17.5147,24.6936,20.1509,R,,,,,,,,,,1191,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA V6-2WD,3.3,6,Manual(M5),R,16,19,17,18.2684,23.9022,20.4360,R,,,,,,,,,,1191,,,2,22
SPEC PURP VEH - S.U.V. - 2WD,PONTIAC,AZTEK FWD,3.4,6,Auto(L4),F,19,26,22,21.3000,33.2000,25.3963,R,,,,,,,,,,921,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,GRAND VITARA,2.5,6,Auto(L4),R,19,21,20,21.0000,26.7000,23.2318,R,,,,,,,,,,1012,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,GRAND VITARA,2.5,6,Manual(M5),R,19,22,20,21.3000,28.3000,23.9678,R,,,,,,,,,,1012,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,GRAND VITARA XL7,2.7,6,Auto(L4),R,17,20,18,19.1000,25.4000,21.4997,R,,,,,,,,,,1126,,2MODE 2LKUP,4,22
