"year","class","model","displ","trans","cyl","manufacturer","cty","hwy","eng.dscr","T","G","S","twodoor.p","twodoor.l","fourdoor.p","fourdoor.l","hatch.p","hatch.l"
1984,3,"CONQUEST",156,"auto(4)",4,"PLYMOUTH",21,32,"(FFS,TRBO) ",TRUE,FALSE,FALSE,NA,NA,NA,NA,76,10
1984,3,"CONQUEST",156,"manual(m5)",4,"PLYMOUTH",21,31,"(CALIF) (FFS,TRBO)",TRUE,FALSE,FALSE,NA,NA,NA,NA,76,10
1984,3,"CONQUEST",156,"manual(m5)",4,"PLYMOUTH",21,31,"(FFS,TRBO) ",TRUE,FALSE,FALSE,NA,NA,NA,NA,76,10
1984,3,"TURISMO",97,"manual(m4)",4,"PLYMOUTH",34,49,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,77,19
1984,3,"TURISMO",135,"auto(3)",4,"PLYMOUTH",26,36,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,77,19
1984,3,"TURISMO",135,"manual(m5)",4,"PLYMOUTH",27,43,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,77,19
1984,3,"FIREBIRD",151,"auto(4)",4,"PONTIAC",24,38,"(CAL)(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,12
1984,3,"FIREBIRD",151,"manual(m4)",4,"PONTIAC",24,35,"(CAL)(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,12
1984,3,"FIREBIRD",151,"manual(m5)",4,"PONTIAC",25,40,"(CAL)(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,12
1984,3,"FIREBIRD",173,"auto(4)",6,"PONTIAC",20,34,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,12
1984,3,"FIREBIRD",173,"manual(m5)",6,"PONTIAC",20,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,12
1984,3,"FIREBIRD",305,"auto(4)",8,"PONTIAC",18,29,"(GM-CHEV) (FFS)",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,12
1984,3,"FIREBIRD",305,"manual(m5)",8,"PONTIAC",16,28,"(GM-CHEV) (FFS)",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,12
1984,3,"1000",98,"auto(3)",4,"PONTIAC",30,42,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,78,9
1984,3,"1000",98,"manual(m4)",4,"PONTIAC",31,44,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,78,9
1984,3,"1000",98,"manual(m5)",4,"PONTIAC",31,46,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,78,9
1984,3,"1000",111,"auto(3)",4,"PONTIAC",37,46,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,78,9
1984,3,"1000",111,"manual(m5)",4,"PONTIAC",43,60,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,78,9
1984,3,"2000 SUNBIRD CONVERTIBLE",110,"auto(3)",4,"PONTIAC",27,40,"(CAL)(FFS) ",FALSE,FALSE,FALSE,76,10,NA,NA,NA,NA
1984,3,"2000 SUNBIRD CONVERTIBLE",110,"auto(3)",4,"PONTIAC",23,33,"(FFS,TRBO) ",TRUE,FALSE,FALSE,76,10,NA,NA,NA,NA
1984,3,"2000 SUNBIRD CONVERTIBLE",110,"manual(m4)",4,"PONTIAC",24,36,"(FFS,TRBO) ",TRUE,FALSE,FALSE,76,10,NA,NA,NA,NA
1984,3,"2000 SUNBIRD CONVERTIBLE",110,"manual(m5)",4,"PONTIAC",29,46,"(CAL)(FFS) ",FALSE,FALSE,FALSE,76,10,NA,NA,NA,NA
1984,3,"FUEGO",95,"manual(m5)",4,"RENAULT",26,40,"(FFS,TRBO) ",TRUE,FALSE,FALSE,NA,NA,NA,NA,83,14
1984,3,"FUEGO",132,"auto(3)",4,"RENAULT",22,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,83,14
1984,3,"FUEGO",132,"manual(m5)",4,"RENAULT",25,39,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,83,14
1984,3,"18 I",132,"auto(3)",4,"RENAULT",22,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,86,12,NA,NA
1984,3,"18 I",132,"manual(m5)",4,"RENAULT",25,39,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,86,12,NA,NA
1984,3,"CORNICHE",412,"auto(3)",8,"ROLLS-ROYCE MOTORS LTD.",9,14,"(GUZZLER) (FFS)",FALSE,TRUE,FALSE,82,9,NA,NA,NA,NA
1984,3,"SUBARU",97,"manual(m4)",4,"SUBARU",34,46,"(FFS) ",FALSE,FALSE,FALSE,77,12,78,12,78,12
1984,3,"SUBARU",97,"manual(m5)",4,"SUBARU",32,46,"(FFS) ",FALSE,FALSE,FALSE,77,12,78,12,78,12
1984,3,"SUBARU",109,"auto(3)",4,"SUBARU",27,35,"(FFS) ",FALSE,FALSE,FALSE,77,12,78,12,78,12
1984,3,"SUBARU",109,"manual(m5)",4,"SUBARU",30,43,"(FFS) ",FALSE,FALSE,FALSE,77,12,78,12,78,12
1984,3,"SUBARU",109,"auto(3)",4,"SUBARU",27,35,"(FFS) ",FALSE,FALSE,FALSE,77,12,78,12,78,12
1984,3,"SUBARU",109,"manual(m5)",4,"SUBARU",30,43,"(FFS) ",FALSE,FALSE,FALSE,77,12,78,12,78,12
1984,3,"CELICA",144,"auto(4)",4,"TOYOTA",25,34,"(FFS) ",FALSE,FALSE,FALSE,74,10,NA,NA,76,17
1984,3,"CELICA",144,"manual(m5)",4,"TOYOTA",26,37,"(FFS) ",FALSE,FALSE,FALSE,74,10,NA,NA,76,17
1984,3,"CELICA SUPRA",168,"auto(4)",6,"TOYOTA",22,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,76,14
1984,3,"CELICA SUPRA",168,"manual(m5)",6,"TOYOTA",21,29,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,76,14
1984,3,"COROLLA SPORT",97,"auto(4)",4,"TOYOTA",30,43,"(FFS) ",FALSE,FALSE,FALSE,79,10,NA,NA,78,12
1984,3,"COROLLA SPORT",97,"manual(m5)",4,"TOYOTA",32,43,"(FFS) ",FALSE,FALSE,FALSE,79,10,NA,NA,78,12
1984,3,"CRESSIDA",168,"auto(4)",6,"TOYOTA",22,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,86,13,NA,NA
1984,3,"CRESSIDA",168,"manual(m5)",6,"TOYOTA",21,29,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,86,13,NA,NA
1984,3,"TERCEL",89,"auto(3)",4,"TOYOTA",33,42,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,84,15
1984,3,"TERCEL",89,"manual(m4)",4,"TOYOTA",39,50,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,84,15
1984,3,"TERCEL",89,"manual(m5)",4,"TOYOTA",34,48,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,84,15
1984,3,"JETTA",97,"manual(m5)",4,"VOLKSWAGEN",43,53,"(DIESEL) ",FALSE,FALSE,FALSE,78,13,77,13,NA,NA
1984,3,"JETTA",97,"manual(m5)",4,"VOLKSWAGEN",41,54,"(DSL,TRBO) ",TRUE,FALSE,FALSE,78,13,77,13,NA,NA
1984,3,"JETTA",105,"auto(3)",4,"VOLKSWAGEN",25,33,"(FFS) ",FALSE,FALSE,FALSE,78,13,77,13,NA,NA
1984,3,"JETTA",105,"auto(3)",4,"VOLKSWAGEN",25,33,"(FFS) ",FALSE,FALSE,FALSE,78,13,77,13,NA,NA
1984,3,"JETTA",105,"manual(m5)",4,"VOLKSWAGEN",30,42,"(FFS) ",FALSE,FALSE,FALSE,78,13,77,13,NA,NA
1984,3,"JETTA",105,"manual(m5)",4,"VOLKSWAGEN",29,42,"(FFS) ",FALSE,FALSE,FALSE,78,13,77,13,NA,NA
1984,3,"JETTA",109,"manual(m5)",4,"VOLKSWAGEN",27,36,"(FFS) ",FALSE,FALSE,FALSE,78,13,77,13,NA,NA
1984,3,"RABBIT",97,"auto(3)",4,"VOLKSWAGEN",35,44,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,79,14
1984,3,"RABBIT",97,"manual(m4)",4,"VOLKSWAGEN",47,61,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,79,14
1984,3,"RABBIT",97,"manual(m5)",4,"VOLKSWAGEN",44,57,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,79,14
1984,3,"RABBIT",105,"manual(m4)",4,"VOLKSWAGEN",31,45,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,79,14
1984,3,"RABBIT",105,"manual(m4)",4,"VOLKSWAGEN",30,45,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,79,14
1984,3,"RABBIT",105,"auto(3)",4,"VOLKSWAGEN",26,34,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,79,14
1984,3,"RABBIT",105,"auto(3)",4,"VOLKSWAGEN",26,34,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,79,14
1984,3,"RABBIT",105,"manual(m5)",4,"VOLKSWAGEN",31,43,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,79,14
1984,3,"RABBIT",105,"manual(m5)",4,"VOLKSWAGEN",30,43,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,79,14
1984,3,"RABBIT",109,"manual(m5)",4,"VOLKSWAGEN",26,36,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,79,14
1984,3,"SCIROCCO",109,"auto(3)",4,"VOLKSWAGEN",25,32,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,73,19
1984,3,"SCIROCCO",109,"manual(m5)",4,"VOLKSWAGEN",27,36,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,73,19
1984,4,"5-SERIES",164,"auto(4)",6,"BMW",22,33,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,86,14,NA,NA
1984,4,"5-SERIES",196,"auto(4)",6,"BMW",19,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,86,14,NA,NA
1984,4,"7-SERIES",196,"auto(4)",6,"BMW",19,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,94,13,NA,NA
1984,4,"RIVIERA CONVERTIBLE",231,"auto(4)",6,"BUICK",16,27,"(FFS,TRBO) ",TRUE,FALSE,FALSE,90,13,NA,NA,NA,NA
1984,4,"RIVIERA CONVERTIBLE",252,"auto(4)",6,"BUICK",16,27,"(FFS) ",FALSE,FALSE,FALSE,90,13,NA,NA,NA,NA
1984,4,"RIVIERA CONVERTIBLE",307,"auto(4)",8,"BUICK",17,27,"(GM-OLDS) (FFS)",FALSE,FALSE,FALSE,90,13,NA,NA,NA,NA
1984,4,"SKYHAWK",110,"auto(3)",4,"BUICK",27,40,"(CAL)(FFS) ",FALSE,FALSE,FALSE,85,13,91,13,NA,NA
1984,4,"SKYHAWK",110,"auto(3)",4,"BUICK",23,33,"(FFS,TRBO) ",TRUE,FALSE,FALSE,85,13,91,13,NA,NA
1984,4,"SKYHAWK",110,"manual(m4)",4,"BUICK",24,36,"(FFS,TRBO) ",TRUE,FALSE,FALSE,85,13,91,13,NA,NA
1984,4,"SKYHAWK",110,"manual(m5)",4,"BUICK",29,46,"(CAL)(FFS) ",FALSE,FALSE,FALSE,85,13,91,13,NA,NA
1984,4,"SKYHAWK",121,"auto(3)",4,"BUICK",28,40,"(FFS) ",FALSE,FALSE,FALSE,85,13,91,13,NA,NA
1984,4,"SKYHAWK",121,"manual(m4)",4,"BUICK",28,41,"(FFS) ",FALSE,FALSE,FALSE,85,13,91,13,NA,NA
1984,4,"SKYLARK",151,"auto(3)",4,"BUICK",25,39,"(FFS) ",FALSE,FALSE,FALSE,94,14,94,14,NA,NA
1984,4,"SKYLARK",151,"manual(m4)",4,"BUICK",25,41,"(CAL)(FFS) ",FALSE,FALSE,FALSE,94,14,94,14,NA,NA
1984,4,"SKYLARK",173,"auto(3)",6,"BUICK",21,33,"(FFS) ",FALSE,FALSE,FALSE,94,14,94,14,NA,NA
1984,4,"SKYLARK",173,"manual(m4)",6,"BUICK",21,33,"(FFS) ",FALSE,FALSE,FALSE,94,14,94,14,NA,NA
1984,4,"CIMARRON",121,"auto(3)",4,"CADILLAC",23,36,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,13,NA,NA
1984,4,"CIMARRON",121,"manual(m5)",4,"CADILLAC",27,43,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,13,NA,NA
1984,4,"ELDORADO CONVERTIBLE",249,"auto(4)",8,"CADILLAC",17,27,"(FFS) ",FALSE,FALSE,FALSE,88,12,NA,NA,NA,NA
1984,4,"CAVALIER",121,"auto(3)",4,"CHEVROLET",28,40,"(FFS) ",FALSE,FALSE,FALSE,84,13,91,14,84,16
1984,4,"CAVALIER",121,"manual(m4)",4,"CHEVROLET",28,41,"(FFS) ",FALSE,FALSE,FALSE,84,13,91,14,84,16
1984,4,"CAVALIER",121,"manual(m4)",4,"CHEVROLET",30,47,"(FFS)(SIL) ",FALSE,FALSE,FALSE,84,13,91,14,84,16
1984,4,"CAVALIER",121,"manual(m5)",4,"CHEVROLET",27,43,"(FFS) ",FALSE,FALSE,FALSE,84,13,91,14,84,16
1984,4,"DOVELL 230CE",140,"auto(4)",4,"BILL DOVELL MOTOR CAR CO",21,26,"(FFS) ",FALSE,FALSE,FALSE,89,13,NA,NA,NA,NA
1984,4,"DOVELL 230E",140,"auto(4)",4,"BILL DOVELL MOTOR CAR CO",21,26,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,189,13,NA,NA
1984,4,"STANZA",120,"auto(3)",4,"NISSAN MOTOR COMPANY, LTD.",27,35,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,88,11,86,19
1984,4,"STANZA",120,"manual(m5)",4,"NISSAN MOTOR COMPANY, LTD.",31,43,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,88,11,86,19
1984,4,"OMNI",97,"manual(m4)",4,"DODGE",34,49,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,16
1984,4,"OMNI",135,"auto(3)",4,"DODGE",26,36,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,16
1984,4,"OMNI",135,"manual(m5)",4,"DODGE",28,45,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,16
1984,4,"ESCORT",98,"auto(3)",4,"FORD MOTOR COMPANY",27,37," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"ESCORT",98,"manual(m4)",4,"FORD MOTOR COMPANY",37,56," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"ESCORT",98,"manual(m4)",4,"FORD MOTOR COMPANY",30,44,"(CALIF) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"ESCORT",98,"manual(m5)",4,"FORD MOTOR COMPANY",27,41," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"ESCORT",98,"auto(3)",4,"FORD MOTOR COMPANY",27,38,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"ESCORT",98,"manual(m5)",4,"FORD MOTOR COMPANY",28,42,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"ESCORT",98,"manual(m5)",4,"FORD MOTOR COMPANY",26,42,"(FFS,TRBO) ",TRUE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"ESCORT",122,"manual(m5)",4,"FORD MOTOR COMPANY",46,68,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"ESCORT",122,"manual(m5)",4,"FORD MOTOR COMPANY",41,56,"(CALIF) (DIESEL)",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"TEMPO",122,"manual(m5)",4,"FORD MOTOR COMPANY",41,56,"(CALIF) (DIESEL)",FALSE,FALSE,FALSE,90,13,90,13,NA,NA
1984,4,"TEMPO",140,"auto(3)",4,"FORD MOTOR COMPANY",27,37,"(CAL)(FFS) ",FALSE,FALSE,FALSE,90,13,90,13,NA,NA
1984,4,"TEMPO",140,"auto(3)",4,"FORD MOTOR COMPANY",25,34,"(FFS) ",FALSE,FALSE,FALSE,90,13,90,13,NA,NA
1984,4,"TEMPO",140,"manual(m5)",4,"FORD MOTOR COMPANY",27,41,"(FFS) ",FALSE,FALSE,FALSE,90,13,90,13,NA,NA
1984,4,"THUNDERBIRD",140,"auto(3)",4,"FORD MOTOR COMPANY",20,28,"(FFS,TRBO) ",TRUE,FALSE,FALSE,92,15,NA,NA,NA,NA
1984,4,"THUNDERBIRD",140,"manual(m5)",4,"FORD MOTOR COMPANY",21,33,"(FFS,TRBO) ",TRUE,FALSE,FALSE,92,15,NA,NA,NA,NA
1984,4,"THUNDERBIRD",231,"auto(3)",6,"FORD MOTOR COMPANY",20,27,"(FFS) ",FALSE,FALSE,FALSE,92,15,NA,NA,NA,NA
1984,4,"THUNDERBIRD",231,"auto(4)",6,"FORD MOTOR COMPANY",21,32,"(FFS) ",FALSE,FALSE,FALSE,92,15,NA,NA,NA,NA
1984,4,"THUNDERBIRD",302,"auto(4)",8,"FORD MOTOR COMPANY",18,30,"(FFS) ",FALSE,FALSE,FALSE,92,15,NA,NA,NA,NA
1984,4,"KENYON 5.0 COUPE",303,"auto(3)",8,"KENYON CORPORATION OF AMERICA",16,23,"(GUZZLER) (FFS)",FALSE,TRUE,FALSE,88,15,NA,NA,NA,NA
1984,4,"KENYON 5.0 SP SEDAN",303,"auto(3)",8,"KENYON CORPORATION OF AMERICA",16,23,"(GUZZLER) (FFS)",FALSE,TRUE,FALSE,NA,NA,94,15,NA,NA
1984,4,"COUGAR",140,"auto(3)",4,"LINCOLN-MERCURY",20,28,"(FFS,TRBO) ",TRUE,FALSE,FALSE,92,15,NA,NA,NA,NA
1984,4,"COUGAR",140,"manual(m5)",4,"LINCOLN-MERCURY",21,33,"(FFS,TRBO) ",TRUE,FALSE,FALSE,92,15,NA,NA,NA,NA
1984,4,"COUGAR",231,"auto(3)",6,"LINCOLN-MERCURY",20,27,"(FFS) ",FALSE,FALSE,FALSE,92,15,NA,NA,NA,NA
1984,4,"COUGAR",231,"auto(4)",6,"LINCOLN-MERCURY",21,32,"(FFS) ",FALSE,FALSE,FALSE,92,15,NA,NA,NA,NA
1984,4,"COUGAR",302,"auto(4)",8,"LINCOLN-MERCURY",18,30,"(FFS) ",FALSE,FALSE,FALSE,92,15,NA,NA,NA,NA
1984,4,"LYNX",98,"auto(3)",4,"LINCOLN-MERCURY",27,37," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"LYNX",98,"manual(m4)",4,"LINCOLN-MERCURY",37,56," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"LYNX",98,"manual(m4)",4,"LINCOLN-MERCURY",30,45,"(CALIF) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"LYNX",98,"manual(m5)",4,"LINCOLN-MERCURY",27,41," ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"LYNX",98,"auto(3)",4,"LINCOLN-MERCURY",27,38,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"LYNX",98,"manual(m5)",4,"LINCOLN-MERCURY",28,42,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"LYNX",98,"manual(m5)",4,"LINCOLN-MERCURY",26,42,"(FFS,TRBO) ",TRUE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"LYNX",122,"manual(m5)",4,"LINCOLN-MERCURY",46,68,"(DIESEL) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"LYNX",122,"manual(m5)",4,"LINCOLN-MERCURY",41,56,"(CALIF) (DIESEL)",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,17
1984,4,"TOPAZ",122,"manual(m5)",4,"LINCOLN-MERCURY",41,56,"(CALIF) (DIESEL)",FALSE,FALSE,FALSE,89,13,89,13,NA,NA
1984,4,"TOPAZ",140,"auto(3)",4,"LINCOLN-MERCURY",26,35,"(CAL)(FFS) ",FALSE,FALSE,FALSE,89,13,89,13,NA,NA
1984,4,"TOPAZ",140,"auto(3)",4,"LINCOLN-MERCURY",25,34,"(FFS) ",FALSE,FALSE,FALSE,89,13,89,13,NA,NA
1984,4,"TOPAZ",140,"manual(m5)",4,"LINCOLN-MERCURY",27,41,"(FFS) ",FALSE,FALSE,FALSE,89,13,89,13,NA,NA
1984,4,"626",122,"auto(3)",4,"MAZDA",27,36,"(FFS) ",FALSE,FALSE,FALSE,87,13,93,14,87,21
1984,4,"626",122,"manual(m5)",4,"MAZDA",29,41,"(FFS) ",FALSE,FALSE,FALSE,87,13,93,14,87,21
1984,4,"626",122,"manual(m5)",4,"MAZDA",40,54,"(DIESEL) ",FALSE,FALSE,FALSE,87,13,93,14,87,21
1984,4,"300D/300CD",183,"auto(4)",5,"MERCEDES-BENZ",26,32,"(CALIF) (DSL,TRBO)",TRUE,FALSE,FALSE,NA,NA,89,13,NA,NA
1984,4,"300D/300CD",183,"auto(4)",5,"MERCEDES-BENZ",27,33,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,89,13,NA,NA
1984,4,"300SD/380SE",183,"auto(4)",5,"MERCEDES-BENZ",27,33,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,94,15,NA,NA
1984,4,"300SD/380SE",183,"auto(4)",5,"MERCEDES-BENZ",26,32,"(CALIF) (DSL,TRBO)",TRUE,FALSE,FALSE,NA,NA,94,15,NA,NA
1984,4,"300SD/380SE",234,"auto(4)",8,"MERCEDES-BENZ",18,23,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,94,15,NA,NA
1984,4,"500SEC",303,"auto(4)",8,"MERCEDES-BENZ",15,20,"(GUZZLER) (FFS)",FALSE,TRUE,FALSE,NA,NA,88,15,NA,NA
1984,4,"FIRENZA",110,"auto(3)",4,"OLDSMOBILE",27,40,"(CAL)(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,14,83,16
1984,4,"FIRENZA",110,"manual(m5)",4,"OLDSMOBILE",29,46,"(CAL)(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,14,83,16
1984,4,"FIRENZA",121,"auto(3)",4,"OLDSMOBILE",28,40,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,14,83,16
1984,4,"FIRENZA",121,"manual(m4)",4,"OLDSMOBILE",28,41,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,14,83,16
1984,4,"FIRENZA",121,"manual(m5)",4,"OLDSMOBILE",27,43,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,89,14,83,16
1984,4,"OMEGA",151,"auto(3)",4,"OLDSMOBILE",25,39,"(FFS) ",FALSE,FALSE,FALSE,95,14,94,14,NA,NA
1984,4,"OMEGA",151,"manual(m4)",4,"OLDSMOBILE",27,42,"(CAL)(FFS) ",FALSE,FALSE,FALSE,95,14,94,14,NA,NA
1984,4,"OMEGA",173,"auto(3)",6,"OLDSMOBILE",21,33,"(FFS) ",FALSE,FALSE,FALSE,95,14,94,14,NA,NA
1984,4,"OMEGA",173,"manual(m4)",6,"OLDSMOBILE",21,33,"(FFS) ",FALSE,FALSE,FALSE,95,14,94,14,NA,NA
1984,4,"505 SEDAN",120,"auto(3)",4,"PEUGEOT",21,25,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,90,11,NA,NA
1984,4,"505 SEDAN",120,"manual(m5)",4,"PEUGEOT",22,31,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,90,11,NA,NA
1984,4,"505 SEDAN",141,"auto(3)",4,"PEUGEOT",27,31,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,90,11,NA,NA
1984,4,"505 SEDAN",141,"auto(3)",4,"PEUGEOT",27,32,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,90,11,NA,NA
1984,4,"505 SEDAN",141,"manual(m5)",4,"PEUGEOT",29,38,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,90,11,NA,NA
1984,4,"505 SEDAN",141,"manual(m5)",4,"PEUGEOT",28,36,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,90,11,NA,NA
1984,4,"604 SEDAN",141,"auto(3)",4,"PEUGEOT",27,32,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,91,14,NA,NA
1984,4,"604 SEDAN",141,"manual(m5)",4,"PEUGEOT",28,36,"(DSL,TRBO) ",TRUE,FALSE,FALSE,NA,NA,91,14,NA,NA
1984,4,"HORIZON",97,"manual(m4)",4,"PLYMOUTH",34,49,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,16
1984,4,"HORIZON",135,"auto(3)",4,"PLYMOUTH",26,36,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,16
1984,4,"HORIZON",135,"manual(m5)",4,"PLYMOUTH",28,45,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,NA,NA,85,16
1984,4,"2000 SUNBIRD",110,"auto(3)",4,"PONTIAC",27,40,"(CAL)(FFS) ",FALSE,FALSE,FALSE,84,13,91,13,84,16
1984,4,"2000 SUNBIRD",110,"auto(3)",4,"PONTIAC",23,33,"(FFS,TRBO) ",TRUE,FALSE,FALSE,84,13,91,13,84,16
1984,4,"2000 SUNBIRD",110,"manual(m4)",4,"PONTIAC",24,36,"(FFS,TRBO) ",TRUE,FALSE,FALSE,84,13,91,13,84,16
1984,4,"2000 SUNBIRD",110,"manual(m5)",4,"PONTIAC",29,46,"(CAL)(FFS) ",FALSE,FALSE,FALSE,84,13,91,13,84,16
1984,4,"2000 SUNBIRD",110,"manual(m5)",4,"PONTIAC",32,53,"(FFS) ",FALSE,FALSE,FALSE,84,13,91,13,84,16
1984,4,"2000 SUNBIRD",121,"manual(m4)",4,"PONTIAC",28,41,"(FFS) ",FALSE,FALSE,FALSE,84,13,91,13,84,16
1984,4,"ALLIANCE/ENCORE",85,"auto(3)",4,"RENAULT",28,37,"(FFS) ",FALSE,FALSE,FALSE,88,13,89,13,88,16
1984,4,"ALLIANCE/ENCORE",85,"manual(m4)",4,"RENAULT",38,52,"(FFS) ",FALSE,FALSE,FALSE,88,13,89,13,88,16
1984,4,"ALLIANCE/ENCORE",85,"manual(m5)",4,"RENAULT",34,48,"(FFS) ",FALSE,FALSE,FALSE,88,13,89,13,88,16
1984,4,"CAMARGUE",412,"auto(3)",8,"ROLLS-ROYCE MOTORS LTD.",9,14,"(GUZZLER) (FFS)",FALSE,TRUE,FALSE,96,14,NA,NA,NA,NA
1984,4,"900",121,"auto(3)",4,"SAAB",21,29,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,87,14,87,22
1984,4,"900",121,"auto(3)",4,"SAAB",20,28,"(FFS,TRBO) ",TRUE,FALSE,FALSE,NA,NA,87,14,87,22
1984,4,"900",121,"manual(m5)",4,"SAAB",23,37,"(FFS) ",FALSE,FALSE,FALSE,NA,NA,87,14,87,22
1984,4,"900",121,"manual(m5)",4,"SAAB",21,34,"(FFS,TRBO) ",TRUE,FALSE,FALSE,NA,NA,87,14,87,22
